season,week,celebrity,fan_share_mean,fan_share_std,base_count,casual_votes,total_votes,fan_votes_mean,total_pool,model_confidence,fusion_type,fan_votes_std
12,4,Ralph Macchio,0.09836583052831846,0.01266495325520934,144908.30903805388,371016.1485429193,515924.45758097316,1218067.6769867109,12383036.573213724,0.084,Inside,156830.5793572995
12,4,Romeo,0.12607725837006334,0.017967090043744957,195216.47831737623,463353.55977625656,658570.0380936328,1561219.3014470106,12383036.573213724,0.084,Inside,222487.13312591802
12,4,Sugar Ray Leonard,0.015959647929565307,0.011979504719712444,118843.04215827642,228584.04233217452,347427.0844904509,197628.90400742192,12383036.573213724,0.084,Projected High,148342.64507318565
12,5,Chelsea Kane,0.1731782993419351,0.008340535832833715,190823.90354966448,949729.3702491622,1140553.2737988266,2678833.9132359438,15468646.611124583,0.244,Inside,129016.80134552643
12,5,Chris Jericho,0.13193395091662363,0.01023331686073145,92504.64151816998,776925.6000114962,869430.2415296662,2040839.6627387078,15468646.611124583,0.244,Inside,158295.56217831766
12,5,Hines Ward,0.14394577189945162,0.013627357035153845,87778.55591703628,859251.6435873756,947030.1995044119,2226646.2766781654,15468646.611124583,0.244,Inside,210796.77022041733
12,5,Kendra Wilkinson,0.14424621127284787,0.01892268312405679,199967.21720368435,751041.3279933565,951008.5451970409,2231293.6671732995,15468646.611124583,0.244,Inside,292708.2981803255
12,5,Kirstie Alley,0.12059140397179696,0.015023487369391617,284026.2609183607,509241.3649747389,793267.6258930997,1865385.8123790934,15468646.611124583,0.244,Inside,232393.01698381267
12,5,Petra Nemcova,0.04562902055214559,0.0029210018889391544,120595.54191599174,246835.39450730025,367430.93642329203,705819.1941328811,15468646.611124583,0.244,Intersection,45183.94597042717
12,5,Ralph Macchio,0.09826141992079032,0.011753620809279726,137772.3179108437,510063.1708390493,647835.488749893,1519971.1802620234,15468646.611124583,0.244,Inside,181812.60669990827
12,5,Romeo,0.1319916516184906,0.012372432475035524,230448.39423481483,638099.4820715078,868547.8763063225,2041732.214505102,15468646.611124583,0.244,Inside,191384.78567632605
12,6,Chelsea Kane,0.19322287732279184,0.0069059697393943215,186648.50806391964,1434336.9975813043,1620985.5056452241,3773904.2998067685,19531353.388875414,0.572,Inside,134882.93547299033
12,6,Chris Jericho,0.060521615719673,0.004115642453080652,89537.36784691871,920188.804988858,1009726.1728357768,1182069.0642866509,19531353.388875414,0.572,Projected High,80384.06717337632
12,6,Hines Ward,0.14417476539790755,0.005497616780102285,87669.23157761242,1122071.5541612208,1209740.7857388332,2815928.2927447394,19531353.388875414,0.572,Inside,107375.89612878911
12,6,Kendra Wilkinson,0.1743347298018382,0.006266097524476724,196542.49217792792,1266090.711568828,1462633.203746756,3404993.215713812,19531353.388875414,0.572,Inside,122385.36511971231
12,6,Kirstie Alley,0.1175937599351462,0.007067563100800103,324043.740799503,662638.0752323982,986681.8160319014,2296765.2816199195,19531353.388875414,0.572,Inside,138039.07251990293
12,6,Ralph Macchio,0.11780382830631661,0.0049113749499327675,103721.42246536935,884740.043433246,988461.4658986153,2300868.2012130744,19531353.388875414,0.572,Inside,95925.79977240718
12,6,Romeo,0.13251888121274105,0.006616761293266615,236313.25996738323,875580.084776128,1111893.3447435112,2588273.0996644483,19531353.388875414,0.572,Inside,129234.30310862255
12,7,Chelsea Kane,0.21244820284427357,0.008499682134620282,187884.77559732812,1807758.2129457255,1995642.9885430536,4804933.233815407,22616963.426786277,0.001,Inside,192236.9999780156
12,7,Hines Ward,0.1701384490175968,0.007570750285263272,87576.44551613381,1510998.744512908,1598575.1900290418,3848015.078921128,22616963.426786277,0.001,Inside,171227.3823151312
12,7,Kendra Wilkinson,0.06276721331791672,0.0073730631012204895,196025.315840246,1707855.3227501495,1903880.6385903957,1419603.768012615,22616963.426786277,0.001,Projected High,166756.29850369119
12,7,Kirstie Alley,0.12439860864319974,0.008309288581916596,326914.3835665316,841765.1646994792,1168679.548266011,2813518.7820263472,22616963.426786277,0.001,Inside,187930.87595982043
12,7,Ralph Macchio,0.1544943662689641,0.007650464765586951,102889.44636825951,1348525.4027403747,1451414.849108634,3494193.4315496837,22616963.426786277,0.001,Inside,173030.2818011971
12,7,Romeo,0.13584479728817211,0.007631597308916063,236853.2903453837,1039367.447869733,1276220.7382151166,3072396.8119857837,22616963.426786277,0.001,Inside,172603.55722371515
12,8,Chelsea Kane,0.2786050975723798,0.00813829209340064,200404.25528223562,2335619.8667959725,2536024.1220782083,6720497.246256022,24121946.45688448,0.016,Inside,196311.44612749654
12,8,Hines Ward,0.2211124094531099,0.009159491617963991,90163.03366793046,1921513.817089342,2011676.8507572724,5333661.701780635,24121946.45688448,0.016,Inside,220944.7663808096
12,8,Kirstie Alley,0.16510260430000084,0.007485641338448229,336973.22387116426,1166478.1193082794,1503451.3431794436,3982596.180816806,24121946.45688448,0.016,Inside,180568.23956148926
12,8,Ralph Macchio,0.18271970753957972,0.004250977806101203,94905.28637152747,1568924.4967053228,1663829.7830768502,4407555.001887334,24121946.45688448,0.016,Inside,102541.85902817747
12,8,Romeo,0.09845978964621352,0.0038261373327793946,222280.7144032552,1166235.5314185447,1388516.2458218,2375041.7740020715,24121946.45688448,0.016,Projected High,92293.87987799136
12,9,Chelsea Kane,0.3726317502622881,0.00827566152775619,199755.70160853973,4511175.233816866,4710930.935425407,11964787.42207641,32108878.037511922,0.236,Inside,265722.20667445305
12,9,Hines Ward,0.25465773345949805,0.00937320354456727,88290.57281364173,3130718.242289074,3219008.8151027164,8176774.104960241,32108878.037511922,0.236,Inside,300963.0494332849
12,9,Kirstie Alley,0.17627457225633886,0.007402836863616757,325764.26662730065,1904205.0827833132,2229969.349410614,5659978.741693366,32108878.037511922,0.236,Inside,237696.78598546772
12,9,Ralph Macchio,0.18791135426446134,0.003055773067510828,96028.3157595197,2388714.510015603,2484742.8257751237,6033622.755941285,32108878.037511922,0.236,Intersection,98117.44473501886
12,10,Chelsea Kane,0.24121297870685515,0.010790315696699027,198512.8640344094,4979356.247924574,5177869.111958984,7807940.959076784,32369489.406976454,1.0,Projected High,349277.00964223087
12,10,Hines Ward,0.34445338427067235,0.013250046407807081,88857.65682517398,4203609.435712123,4292467.092537297,11149780.173346717,32369489.406976454,1.0,Intersection,428897.2368394577
12,10,Kirstie Alley,0.24036355857275316,0.014606268581835578,327858.65111337474,2669726.4733027285,2997585.1244161036,7780445.663043897,32369489.406976454,1.0,Inside,472797.4561351797
13,1,Carson Kressley,0.08448427860054027,0.021693438370173533,141719.95433245393,257383.32846435474,399103.2827968087,853324.39623719,10100392.763864273,0.304,Inside,219112.24793743627
13,1,Chaz Bono,0.08241480664204746,0.02206935487497303,147366.48847673566,243043.3952925923,390409.88376932795,832421.9166426093,10100392.763864273,0.304,Inside,222909.1522823303
13,1,Chynna Phillips,0.09642380709902486,0.02632554008010512,147135.25509660505,307979.0925470357,455114.34764364065,973918.323487235,10100392.763864273,0.304,Inside,265898.2945299126
13,1,David Arquette,0.08414337174319679,0.021681537253572726,134570.07767680357,263416.7719443896,397986.84962119325,849881.1030821262,10100392.763864273,0.304,Inside,218992.0419854396
13,1,Elisabetta Canalis,0.07749703574250968,0.015139104922254322,136889.92014965447,229304.72771148884,366194.6478611434,782750.4990345757,10100392.763864273,0.304,Inside,152910.90580811954
13,1,Hope Solo,0.09236327700211244,0.026943168073308602,137340.09581703515,300146.1033597427,437486.19917677785,932905.3746789278,10100392.763864273,0.304,Inside,272136.5798432251
13,1,J.R. Martinez,0.09268008801351854,0.02604398257413527,134698.21018810643,305526.13392863324,440224.34411673975,936105.2903260464,10100392.763864273,0.304,Inside,263054.4531340031
13,1,Kristin Cavallari,0.0900186757639697,0.022728137342701814,148483.13450493623,278405.68719246844,426888.8216974047,909223.9812990436,10100392.763864273,0.304,Inside,229563.11395233872
13,1,Metta World Peace (Ron),0.03129565428440124,0.0013520364126147306,107225.7519955463,134159.7855261885,241385.53752173483,316098.40007456415,10100392.763864273,0.304,Intersection,13656.098798454834
13,1,Nancy Grace,0.08101826602262385,0.021137267131740703,151777.2961177098,231276.2881594121,383053.584277122,818316.3078757406,10100392.763864273,0.304,Inside,213494.6999852999
13,1,Ricki Lake,0.08747241923087504,0.02390313981059064,141006.6129180361,273359.31902669085,414365.93194472697,883505.7902372321,10100392.763864273,0.304,Inside,241431.1003765257
13,1,Rob Kardashian,0.0803570824938837,0.02022007573631921,149770.5167064697,230110.51050102437,379881.02720749413,811638.0945464672,10100392.763864273,0.304,Inside,204230.70665190608
13,2,Carson Kressley,0.10564565133434212,0.0012814590453142857,151210.11049322187,343392.77964087937,494602.89013410127,1088241.3860189747,10300863.048067752,0.006,Inside,13200.13412749011
13,2,Chaz Bono,0.10486433506205509,0.00028331885523182054,159987.92011448706,331027.08568931173,491015.0058037989,1080193.1541009191,10300863.048067752,0.006,Inside,2918.428726678318
13,2,Chynna Phillips,0.10740092096284354,0.0016517103412170137,80667.06836180222,422342.4014749163,503009.4698367186,1106322.1780746006,10300863.048067752,0.006,Inside,17014.042019953722
13,2,David Arquette,0.09004496115283354,0.0034957528345491706,104375.55675722528,317045.7163385518,421421.27309577714,927540.8130039197,10300863.048067752,0.006,Inside,36009.271198585666
13,2,Elisabetta Canalis,0.02163640637470189,0.0010645227955521051,125176.42694408109,121208.81216881867,246385.23911289973,222873.65891814436,10300863.048067752,0.006,Projected High,10965.503528528467
13,2,Hope Solo,0.09679236118500398,0.0016523361636600967,168380.4924209404,284955.7996421775,453336.29206311784,997044.8566658353,10300863.048067752,0.006,Inside,17020.488531232328
13,2,J.R. Martinez,0.10947577710878699,0.002786189148321537,164097.69630639523,348701.1837921277,512798.8800985228,1127694.987078406,10300863.048067752,0.006,Inside,28700.152842872692
13,2,Kristin Cavallari,0.049849174911815314,0.0017267367601380076,112289.01100216949,121037.86012479126,233326.87112696073,513489.5238257846,10300863.048067752,0.006,Inside,17786.87888624584
13,2,Nancy Grace,0.09994245916931699,0.0021075304061867126,147747.05716827404,320256.48110976577,468003.5382780396,1029493.5845902378,10300863.048067752,0.006,Inside,21709.382083767934
13,2,Ricki Lake,0.11400592882036881,0.0013676486172587501,205496.04174233467,328408.82721786865,533904.8689602033,1174359.45944638,10300863.048067752,0.006,Inside,14087.961104261622
13,2,Rob Kardashian,0.06934266036978713,0.0015967857659482387,184034.13068900126,140554.0253617359,324588.15605073713,714289.2478578526,10300863.048067752,0.006,Inside,16448.27149213678
13,3,Carson Kressley,0.11866807937810543,0.002929150900979935,152297.14199635363,435732.93991328846,588030.0819096421,1290877.7213337133,10878053.543115517,1.0,Inside,31863.46033672479
13,3,Chaz Bono,0.10255352598616155,0.0021894906858807434,159952.19196454168,348305.9450611867,508258.1370257283,1115582.7467127538,10878053.543115517,1.0,Inside,23817.396913163444
13,3,Chynna Phillips,0.12086979184958774,0.0027815808711710716,80446.780778143,518715.6985178823,599162.4792960254,1314828.0674850428,10878053.543115517,1.0,Inside,30258.18565110482
13,3,David Arquette,0.10590734797729334,0.004939336169670926,104210.40523892555,420390.358638026,524600.7638769515,1152065.8019063638,10878053.543115517,1.0,Inside,53730.36332112744
13,3,Hope Solo,0.1058533233070483,0.002993420568563658,168892.76915693984,355877.6713187193,524770.4404756591,1151478.1186507891,10878053.543115517,1.0,Inside,32562.589221898765
13,3,J.R. Martinez,0.11533083703915514,0.0041861093691744344,163888.50377379454,407967.1201767157,571855.6239505103,1254575.0204842598,10878053.543115517,1.0,Inside,45536.721855217016
13,3,Kristin Cavallari,0.023823632240776382,0.0029288552092672088,112717.36191215269,130436.27965787178,243153.64157002445,259154.7471066586,10878053.543115517,1.0,Projected High,31860.2437864415
13,3,Nancy Grace,0.0938671664417866,0.0031207138272827117,147182.8325463326,318067.23831084144,465250.07085717405,1021092.0624942906,10878053.543115517,1.0,Inside,33947.292105922286
13,3,Ricki Lake,0.11841805147834632,0.0033899114227708346,205459.53682644764,381546.0941246307,587005.6309510783,1288157.9044528608,10878053.543115517,1.0,Inside,36875.63796332004
13,3,Rob Kardashian,0.06945296862792832,0.003394390555273921,183669.58092120438,160432.9949404837,344102.5758616881,755513.1114629266,10878053.543115517,1.0,Inside,36924.362206515325
13,4,Carson Kressley,0.11532832390880438,0.0038526309706623588,153249.18822827731,489244.71626464574,642493.9044929233,1428114.8528901637,12383036.573213726,0.001,Inside,47707.27021280789
13,4,Chaz Bono,0.12271480393291143,0.0034628173955004345,159194.31249290693,524579.115770255,683773.4282631619,1519581.905175994,12383036.573213726,0.001,Inside,42880.19445484258
13,4,Chynna Phillips,0.03467918355447211,0.003503692445588645,80166.8402546839,539799.0863682867,619965.9266229706,429433.59828422015,12383036.573213726,0.001,Projected High,43386.351695016834
13,4,David Arquette,0.11242289466253554,0.0060187741680098675,104450.5377627124,521597.15920021024,626047.6969629226,1392136.8162727319,12383036.573213726,0.001,Inside,74530.70064838021
13,4,Hope Solo,0.11262735052366701,0.004462194673738852,168163.8879016898,459684.61223628005,627848.5001379699,1394668.6006787308,12383036.573213726,0.001,Inside,55255.5198417077
13,4,J.R. Martinez,0.12382222889261087,0.005747628172003104,163412.74353261202,526901.7281912892,690314.4717239012,1533295.1889540418,12383036.573213726,0.001,Inside,71173.089863148
13,4,Nancy Grace,0.09999633799404169,0.004316142507116025,147073.73153380683,410167.4357495235,557241.1672833305,1238258.3105676596,12383036.573213726,0.001,Inside,53446.95052082012
13,4,Ricki Lake,0.131789613939955,0.004932641165307294,206423.98016383572,528087.6027129437,734511.5828767794,1631955.6093881803,12383036.573213726,0.001,Inside,61081.07595253979
13,4,Rob Kardashian,0.07006179944792416,0.004819628197473634,183536.28540238243,206672.80666756423,390209.09206994664,867577.8249488102,12383036.573213726,0.001,Inside,59681.63223860816
13,5,Carson Kressley,0.056571120746294695,0.0018623290331681516,153476.71815503476,595415.7499307428,748892.4680857774,875078.6752196914,15468646.611124588,0.014,Projected High,28807.709687715458
13,5,Chaz Bono,0.1377051079072534,0.004149273968557243,154625.24711332473,709966.2520680791,864591.4991814038,2130111.650764081,15468646.611124588,0.014,Inside,64183.65271235047
13,5,David Arquette,0.13901325661719985,0.004113681035991509,104531.1126423924,767956.3379942316,872487.4506366241,2150346.9408730413,15468646.611124588,0.014,Inside,63633.07821663754
13,5,Hope Solo,0.12387569693319989,0.004619601865583689,166460.45466830028,611455.7699310844,777916.2245993846,1916189.379566439,15468646.611124588,0.014,Inside,71458.98874280596
13,5,J.R. Martinez,0.1464549403115019,0.004137915786559004,155236.66285145446,764939.2409583136,920175.903809768,2265459.716131968,15468646.611124588,0.014,Inside,64007.95700887488
13,5,Nancy Grace,0.11715782219603535,0.005246779860128909,142769.81618804717,592961.147019903,735730.9632079501,1812272.9492794392,15468646.611124588,0.014,Inside,81160.5835026998
13,5,Ricki Lake,0.12621669922157053,0.006518465656859776,200534.4278755214,592230.6247247155,792765.0526002367,1952401.5166810784,15468646.611124588,0.014,Inside,100831.84169271599
13,5,Rob Kardashian,0.0903091865441207,0.001895046763255477,193388.51398136208,373798.3766059334,567186.8905872955,1396960.892389131,15468646.611124588,0.014,Inside,29313.808692354454
13,6,Chaz Bono,0.06582206199581699,0.005685846478977158,154384.97136878004,918597.990445875,1072982.961814655,1285593.9536247677,19531353.388875417,0.001,Projected High,111052.27689579585
13,6,David Arquette,0.15276459814582702,0.0061560677713618644,104607.08064365473,1013953.8851893992,1118560.965833054,2983699.3516956894,19531353.388875417,0.001,Inside,120236.33512833527
13,6,Hope Solo,0.12177839222545167,0.005517474533031256,165624.52125128589,726655.2800139303,892279.8012652163,2378496.813684375,19531353.388875417,0.001,Inside,107763.74491875381
13,6,J.R. Martinez,0.17557285031405054,0.006319749638450653,155021.96634960582,1132338.381124852,1287360.3474744577,3429175.384975847,19531353.388875417,0.001,Inside,123433.26351779733
13,6,Nancy Grace,0.1456189916083559,0.007310016437242509,143220.90252862574,923863.7256578839,1067084.6281865097,2844135.985234482,19531353.388875417,0.001,Inside,142774.51431427145
13,6,Ricki Lake,0.16744618877940137,0.009855782324611428,201436.5665130729,1026175.3098526378,1227611.8763657107,3270450.6866708333,19531353.388875417,0.001,Inside,192496.7675058178
13,6,Rob Kardashian,0.09033129546547505,0.004719050725972784,194537.17156127424,467454.754766037,661991.9263273112,1764292.4538111126,19531353.388875417,0.001,Inside,92169.44738900352
13,7,David Arquette,0.06266201115653061,0.009398331836008092,103709.28090511299,1361024.8055145328,1464734.0864196457,1417224.4145761263,22616963.426786277,0.001,Projected High,212561.7274077961
13,7,Hope Solo,0.1739985768860224,0.008979211833711184,165105.87412738902,1191479.952049088,1356585.826176477,3935319.4497440285,22616963.426786277,0.001,Inside,203082.50564441236
13,7,J.R. Martinez,0.17729494325696718,0.007794130995450718,156348.84575852568,1226407.3664294211,1382756.2121879468,4009873.2473969744,22616963.426786277,0.001,Inside,176279.5756676902
13,7,Nancy Grace,0.16106382435797,0.009054972855932611,142913.4645316948,1112618.477483396,1255531.9420150907,3642774.624882536,22616963.426786277,0.001,Inside,204795.9899131703
13,7,Ricki Lake,0.1830700470090064,0.012175319045775984,201639.5585905921,1226125.9112586065,1427765.4698491988,4140488.5577427414,22616963.426786277,0.001,Inside,275368.7455677698
13,7,Rob Kardashian,0.11652817651033723,0.008218359980400585,193982.3445022857,714509.0859897302,908491.430492016,2635513.5063243923,22616963.426786277,0.001,Inside,185874.347104884
13,8,Hope Solo,0.21888998128298326,0.014862273120906863,181563.44266189917,1561544.3003951567,1743107.7430570559,5280052.408456569,24121946.456884485,0.04,Inside,358506.9564501088
13,8,J.R. Martinez,0.2537471233727163,0.01311073534745414,170925.45409418194,1855302.7168556745,2026228.1709498563,6120874.523585124,24121946.456884485,0.04,Inside,316256.45606167155
13,8,Nancy Grace,0.10661940330932604,0.00876060493202413,136440.80551680614,1214925.1219158445,1351365.9274326507,2571867.537892535,24121946.456884485,0.04,Projected High,211322.84310020416
13,8,Ricki Lake,0.20922694753857124,0.011050612923183628,185152.18035667716,1481410.9249334268,1666563.1052901037,5046961.225862794,24121946.456884485,0.04,Inside,266562.2932487912
13,8,Rob Kardashian,0.14886116508311334,0.0073995599468888035,187046.52674627936,1001109.426733038,1188155.9534793175,3590821.053644302,24121946.456884485,0.04,Inside,178491.7888433587
13,9,Hope Solo,0.16604860997399715,0.013825578929903867,181997.02140652583,2124655.6071854862,2306652.628592012,5331634.56595346,32108878.03751193,0.922,Projected High,443923.8276582778
13,9,J.R. Martinez,0.2683850518516736,0.016497127912487697,169583.35601361797,2523746.060811773,2693329.416825392,8617542.8969967,32108878.03751193,0.922,Inside,529704.268111301
13,9,Ricki Lake,0.29519602497331904,0.015900371669191143,186011.18891094602,2770972.2663250063,2956983.455235953,9478413.163026623,32108878.03751193,0.922,Inside,510543.09467716824
13,9,Rob Kardashian,0.20612445164437543,0.012696589950100673,186788.18195401787,1880410.4799183079,2067198.661872326,6618424.878398274,32108878.03751193,0.922,Inside,407673.25820008205
13,10,J.R. Martinez,0.38690176362143947,0.02176661225930923,170961.0668674618,3613026.497591362,3783987.5644588238,12523812.539084692,32369489.406976454,1.0,Inside,704574.1249534739
13,10,Ricki Lake,0.22227433058242035,0.02310764269433427,186750.88298596765,3276727.0103303506,3463477.893316318,7194906.589230437,32369489.406976454,1.0,Projected High,747982.5954144498
13,10,Rob Kardashian,0.2580281119593914,0.01800197844320814,188040.04375594252,2333823.0683981595,2521863.1121541024,8352238.236771653,32369489.406976454,1.0,Inside,582714.8505220442
14,1,Donald Driver,0.08113000543813248,0.023091998342941747,140899.95690041909,241587.09667375596,382487.053574175,819444.9198595823,10100392.763864273,1.0,Inside,233238.25296621455
14,1,Gavin DeGraw,0.07683078049794705,0.021105174917034793,143731.31088515048,218409.79044596857,362141.101331119,776021.0593835085,10100392.763864273,1.0,Inside,213170.55601210793
14,1,Gladys Knight,0.08307291532917595,0.023301311705920334,138009.01032395492,253835.7927473627,391844.8030713176,839069.072863918,10100392.763864273,1.0,Inside,235352.40014302358
14,1,Jack Wagner,0.08553547246178661,0.022905941134990046,143607.38165906968,260190.00016483665,403797.3818239063,863941.8671067412,10100392.763864273,1.0,Inside,231359.0020893544
14,1,Jaleel White,0.08905845584924643,0.02630251958845549,140978.3812400815,279812.2904320157,420790.67167209723,899525.3830206543,10100392.763864273,1.0,Inside,265665.77852263406
14,1,Katherine Jenkins,0.0938138015156009,0.025521435256583087,147052.7831306202,295777.1200646937,442829.90319531393,947556.2419787743,10100392.763864273,1.0,Inside,257776.51998902232
14,1,Maria Menounos,0.08012363620939403,0.023218033301233964,139019.41345906735,239051.99857804744,378071.41203711473,809280.1953838568,10100392.763864273,1.0,Inside,234511.2555469432
14,1,Martina Navratilova,0.07795166406951984,0.021813272217801175,139275.5748059062,228326.34176404233,367601.91656994843,787342.4236989567,10100392.763864273,1.0,Inside,220322.61686488052
14,1,Melissa Gilbert,0.07787161376186909,0.020723621741156002,141579.83688411667,225373.09946840364,366952.93635252037,786533.8841508159,10100392.763864273,1.0,Inside,209316.71907543237
14,1,Roshon Fegan,0.08620872456131194,0.024062708942637852,140247.52831706163,266081.59652247647,406329.1248395381,870741.9777410432,10100392.763864273,1.0,Inside,243042.81128319146
14,1,Sherri Sheperd,0.08336077148146433,0.02425622147637952,137897.01695534718,255576.00467512477,393473.0216304719,841976.5330615254,10100392.763864273,1.0,Inside,244997.36387871284
14,1,William Levy,0.08504215882455143,0.02482250400978338,142633.252713261,259023.83750049898,401657.09021376004,858959.2056148954,10100392.763864273,1.0,Inside,250717.03988140792
14,2,Donald Driver,0.08825891911844004,0.026058726134158543,138672.81747188573,284787.12410061253,423459.9415724983,909143.0386095399,10300863.048067754,0.384,Inside,268427.36911507125
14,2,Gavin DeGraw,0.0833931270363182,0.02214006494494305,159985.86948832296,238505.1776282914,398491.04711661424,859021.1807512302,10300863.048067754,0.384,Inside,228061.77687318414
14,2,Gladys Knight,0.07936996852936189,0.01821888337737517,156231.2155516896,223562.5332492263,379793.7488009159,817579.1759504046,10300863.048067754,0.384,Inside,187670.22255905977
14,2,Jack Wagner,0.08344507768994443,0.019969759741934302,141754.63626969288,256997.132902671,398751.7691723639,859556.3173194916,10300863.048067754,0.384,Inside,205705.76020448215
14,2,Jaleel White,0.08044387384853713,0.02308826967547281,136141.39505646692,250684.65735866933,386826.05241513625,828641.3275698202,10300863.048067754,0.384,Inside,237829.1039439012
14,2,Katherine Jenkins,0.09240004086353877,0.02665289880183696,143134.4038529259,299336.5950182816,442470.9988712075,951800.1665711772,10300863.048067754,0.384,Inside,274547.8603917317
14,2,Maria Menounos,0.09220331374402732,0.027239216612370876,150169.76788859876,291470.67459793657,441640.4424865353,949773.7074552489,10300863.048067754,0.384,Inside,280587.4398606845
14,2,Martina Navratilova,0.03261237804074334,0.000997143765238232,115787.20790039904,138766.85142925385,254554.0593296529,335935.6398695094,10300863.048067754,0.384,Intersection,10271.441364953653
14,2,Melissa Gilbert,0.08131303270283932,0.01980821229151311,143801.04772505016,244226.07708300115,388027.12480805133,837594.4138950026,10300863.048067754,0.384,Inside,204041.68204192893
14,2,Roshon Fegan,0.09306432522962116,0.023966584778268605,144338.38345468382,301243.9630208259,445582.34647550964,958642.8688511644,10300863.048067754,0.384,Inside,246876.5075308502
14,2,Sherri Sheperd,0.08301078136111949,0.02311644294640732,145020.56949341192,253869.66811677965,398890.2376101916,855082.6903139873,10300863.048067754,0.384,Inside,238119.3129494137
14,2,William Levy,0.08996699546853153,0.027775951786207446,149108.77461099022,283832.30642865953,432941.0810396497,926737.6991674757,10300863.048067754,0.384,Inside,286116.2753794559
14,3,Donald Driver,0.09878715014526858,0.020280072199557818,142645.59564203065,352775.7117197262,495421.30736175686,1074611.9086520234,10878053.543115517,0.112,Inside,220607.71124503843
14,3,Gavin DeGraw,0.094965607311404,0.017131643151988216,202958.109412459,271242.69764669327,474200.8070591522,1033040.961087935,10878053.543115517,0.112,Inside,186358.9314888761
14,3,Gladys Knight,0.09575223909049788,0.017449984691133583,144811.79672798415,333752.97188929404,478564.76861727826,1041597.9836996346,10878053.543115517,0.112,Inside,189821.8677966972
14,3,Jack Wagner,0.009627248289688799,0.0079474037493684,128384.1069929786,136409.36392746933,264793.47092044796,104725.72236810204,10878053.543115517,0.112,Projected High,86452.28351438646
14,3,Jaleel White,0.09366354392774481,0.026591805663708806,150974.52384415126,319608.7524754638,470583.2763196151,1018877.0458839603,10878053.543115517,0.112,Inside,289267.0858179469
14,3,Katherine Jenkins,0.10910167754781266,0.022129790410947935,171275.75876650185,376232.7801123191,547508.538878821,1186813.8900088302,10878053.543115517,0.112,Inside,240729.044988216
14,3,Maria Menounos,0.10412316858400465,0.023326675663510203,149838.66151187863,370441.317734707,520279.9792465855,1132657.402935646,10878053.543115517,0.112,Inside,253748.82685055368
14,3,Melissa Gilbert,0.08534593471950234,0.016502139163722333,139935.31958833177,285655.9667574339,425591.2863457656,928397.6475659881,10878053.543115517,0.112,Inside,179511.15339891508
14,3,Roshon Fegan,0.08248333883391994,0.020519759235756718,124440.33594986268,284681.32548880053,409121.6614386632,897258.1762503205,10878053.543115517,0.112,Inside,223215.03965840072
14,3,Sherri Sheperd,0.0851362124541866,0.015600085045282042,138911.76074367663,286120.1288603572,425031.88960403384,926116.2775346999,10878053.543115517,0.112,Inside,169698.56039973372
14,3,William Levy,0.09750609440729827,0.023311070413685436,178998.85148233236,314973.85686493013,493972.70834726247,1060676.515742667,10878053.543115517,0.112,Inside,253579.07210740616
14,4,Donald Driver,0.09640115372037233,0.022961431433312775,167166.64426253302,379965.38437142543,547132.0286339584,1193739.0122193692,12383036.573213724,0.258,Inside,284332.2452120514
14,4,Gavin DeGraw,0.10543344939074022,0.02047295587248569,227784.56347587972,362420.20328191796,590204.7667577976,1305586.2598456147,12383036.573213724,0.258,Inside,253517.36133078102
14,4,Gladys Knight,0.09860339621123398,0.012662529868340176,144459.1796079659,408413.6491773599,552872.8287853256,1221009.4615267941,12383036.573213724,0.258,Inside,156800.5704690676
14,4,Jaleel White,0.10921994426933523,0.0285645802174404,168066.99603315777,451325.8783555328,619392.8743886906,1352474.564411543,12383036.573213724,0.258,Inside,353716.24153106177
14,4,Katherine Jenkins,0.1280965681822591,0.02763811438709297,169458.03141884293,542546.7214872539,712004.7529060966,1586224.48870408,12383036.573213724,0.258,Inside,342243.7812700367
14,4,Maria Menounos,0.12371220838115374,0.01323131136857338,225080.73143853457,467092.08703876095,692172.8184772955,1531932.8009368645,12383036.573213724,0.258,Inside,163843.8125886227
14,4,Melissa Gilbert,0.09675007048675238,0.014771644824586597,148150.50246119293,391149.4000259411,539299.9024871341,1198059.6612984608,12383036.573213724,0.258,Inside,182917.8181093791
14,4,Roshon Fegan,0.08354324041195858,0.010840509898523337,124314.52354665796,341536.8647536475,465851.3883003055,1034519.0014660701,12383036.573213724,0.258,Inside,134238.4305456999
14,4,Sherri Sheperd,0.019395917868681438,0.007593782626165231,155091.46996035814,217029.12712462016,372120.5970849783,240180.36033893187,12383036.573213724,0.258,Projected High,94034.08798883903
14,4,William Levy,0.09214633059800877,0.014171199853833805,182501.1861174897,335012.9015673621,517514.0876848517,1141051.3818825856,12383036.573213724,0.258,Inside,175482.48607634503
14,5,Donald Driver,0.09065712305099494,0.023485359766248173,167202.64330192146,438820.02406682365,606022.6673687451,1402342.9992570777,15468646.611124586,0.616,Inside,363286.73075921653
14,5,Gavin DeGraw,0.03969645657485829,0.007231377168738604,220946.91425151582,330969.664362817,551916.5786143328,614050.458470336,15468646.611124586,0.616,Projected High,111859.61793497212
14,5,Gladys Knight,0.11310201770508116,0.0161871007825192,162596.95316539626,586766.5507135447,749363.5038789411,1749535.1428850568,15468646.611124586,0.616,Inside,250392.54166344783
