season,week,celebrity,fan_votes_mean,base_count,casual_votes,total_pool
7,9,Brooke Burke,424075.0,87713.0,336362.0,3210888.0
7,10,Warren Sapp,785921.0,307797.0,478124.0,3236949.0
7,10,Lance Bass,553225.0,129892.0,423333.0,3236949.0
7,10,Brooke Burke,579694.0,87580.0,492114.0,3236949.0
8,1,Gilles Marini,169312.0,139228.0,30085.0,1010039.0
8,1,Denise Richards,159904.0,137505.0,22399.0,1010039.0
8,1,David Alan Grier,167531.0,143235.0,24296.0,1010039.0
8,1,Lawrence Taylor,163075.0,143129.0,19946.0,1010039.0
8,1,Ty Murray,153603.0,136089.0,17514.0,1010039.0
8,1,Shawn Johnson,168686.0,139904.0,28782.0,1010039.0
8,1,Steve Wozniak,157323.0,141064.0,16258.0,1010039.0
8,1,Belinda Carlisle,160883.0,139563.0,21320.0,1010039.0
8,1,Chuck Wicks,162946.0,138215.0,24731.0,1010039.0
8,1,Lil' Kim,167107.0,140922.0,26185.0,1010039.0
8,1,Steve-O,163426.0,142698.0,20728.0,1010039.0
8,1,Holly Madison,160711.0,138709.0,22002.0,1010039.0
8,1,Melissa Rycroft,169298.0,140733.0,28565.0,1010039.0
8,2,Gilles Marini,161632.0,130753.0,30879.0,1026979.0
8,2,Denise Richards,157708.0,132007.0,25701.0,1026979.0
8,2,David Alan Grier,173749.0,152279.0,21470.0,1026979.0
8,2,Lawrence Taylor,161049.0,137810.0,23239.0,1026979.0
8,2,Ty Murray,171702.0,149531.0,22171.0,1026979.0
8,2,Shawn Johnson,166016.0,137113.0,28903.0,1026979.0
8,2,Steve Wozniak,179224.0,157725.0,21499.0,1026979.0
8,2,Belinda Carlisle,98098.0,79496.0,18602.0,1026979.0
8,2,Chuck Wicks,178320.0,156011.0,22309.0,1026979.0
8,2,Lil' Kim,176426.0,147895.0,28531.0,1026979.0
8,2,Steve-O,183135.0,166468.0,16667.0,1026979.0
8,2,Holly Madison,172356.0,152228.0,20128.0,1026979.0
8,2,Melissa Rycroft,178917.0,146393.0,32524.0,1026979.0
8,3,Gilles Marini,146402.0,109622.0,36781.0,1071139.0
8,3,Denise Richards,113357.0,89466.0,23891.0,1071139.0
8,3,David Alan Grier,183875.0,152818.0,31057.0,1071139.0
8,3,Lawrence Taylor,159622.0,135650.0,23972.0,1071139.0
8,3,Ty Murray,156664.0,128659.0,28005.0,1071139.0
8,3,Shawn Johnson,168884.0,124318.0,44566.0,1071139.0
8,3,Steve Wozniak,206806.0,192765.0,14041.0,1071139.0
8,3,Chuck Wicks,146331.0,121298.0,25033.0,1071139.0
8,3,Lil' Kim,172599.0,146294.0,26305.0,1071139.0
8,3,Steve-O,203252.0,182259.0,20993.0,1071139.0
8,3,Holly Madison,190338.0,168202.0,22136.0,1071139.0
8,3,Melissa Rycroft,168757.0,134901.0,33856.0,1071139.0
8,4,Gilles Marini,169780.0,118950.0,50830.0,1178804.0
8,4,David Alan Grier,167651.0,127800.0,39850.0,1178804.0
8,4,Lawrence Taylor,190027.0,161600.0,28427.0,1178804.0
8,4,Ty Murray,276858.0,236266.0,40592.0,1178804.0
8,4,Shawn Johnson,133181.0,98411.0,34771.0,1178804.0
8,4,Steve Wozniak,199890.0,191390.0,8500.0,1178804.0
8,4,Chuck Wicks,160925.0,138187.0,22738.0,1178804.0
8,4,Lil' Kim,162784.0,138997.0,23787.0,1178804.0
8,4,Steve-O,282224.0,260545.0,21679.0,1178804.0
8,4,Holly Madison,144463.0,131335.0,13128.0,1178804.0
8,4,Melissa Rycroft,183309.0,147569.0,35739.0,1178804.0
8,5,Gilles Marini,171965.0,120121.0,51844.0,1178804.0
8,5,David Alan Grier,167356.0,127576.0,39780.0,1178804.0
8,5,Lawrence Taylor,189772.0,160687.0,29085.0,1178804.0
8,5,Ty Murray,274063.0,234079.0,39984.0,1178804.0
8,5,Shawn Johnson,134324.0,100217.0,34107.0,1178804.0
8,5,Chuck Wicks,158403.0,135846.0,22558.0,1178804.0
8,5,Lil' Kim,169117.0,144593.0,24524.0,1178804.0
8,5,Steve-O,281744.0,260041.0,21703.0,1178804.0
8,5,Melissa Rycroft,182421.0,146235.0,36186.0,1178804.0
8,7,Gilles Marini,243008.0,150977.0,92030.0,2096588.0
8,7,Lawrence Taylor,163690.0,100964.0,62726.0,2096588.0
8,7,Ty Murray,243025.0,151749.0,91276.0,2096588.0
8,7,Shawn Johnson,245745.0,146937.0,98809.0,2096588.0
8,7,Chuck Wicks,236578.0,141702.0,94876.0,2096588.0
8,7,Lil' Kim,244074.0,147774.0,96300.0,2096588.0
8,7,Melissa Rycroft,250181.0,151474.0,98708.0,2096588.0
8,8,Gilles Marini,279514.0,153885.0,125629.0,2321196.0
8,8,Ty Murray,285331.0,155757.0,129574.0,2321196.0
8,8,Shawn Johnson,310587.0,177785.0,132802.0,2321196.0
8,8,Chuck Wicks,184353.0,92939.0,91414.0,2321196.0
8,8,Lil' Kim,287726.0,140911.0,146815.0,2321196.0
8,8,Melissa Rycroft,289466.0,180255.0,109212.0,2321196.0
8,9,Gilles Marini,317786.0,158461.0,159324.0,2428861.0
8,9,Ty Murray,318469.0,162022.0,156447.0,2428861.0
8,9,Shawn Johnson,345384.0,146037.0,199346.0,2428861.0
8,9,Lil' Kim,254775.0,143220.0,111554.0,2428861.0
8,9,Melissa Rycroft,365465.0,188207.0,177257.0,2428861.0
8,10,Gilles Marini,445502.0,165765.0,279736.0,3214927.0
8,10,Ty Murray,392607.0,150219.0,242388.0,3214927.0
8,10,Shawn Johnson,472110.0,131839.0,340271.0,3214927.0
8,10,Melissa Rycroft,454115.0,200878.0,253237.0,3214927.0
8,11,Gilles Marini,504004.0,164219.0,339785.0,3236949.0
8,11,Shawn Johnson,587441.0,133162.0,454279.0,3236949.0
8,11,Melissa Rycroft,538023.0,202828.0,335195.0,3236949.0
9,1,Ashley Hamiliton,103290.0,89563.0,13727.0,1010039.0
9,1,Debi Mazar,167848.0,150312.0,17536.0,1010039.0
9,1,Melissa Joan Hart,162052.0,144284.0,17767.0,1010039.0
9,1,Mark Dacascos,158724.0,137075.0,21649.0,1010039.0
9,1,Chuck Liddell,174642.0,157774.0,16868.0,1010039.0
9,1,Natalie Coughlin,163668.0,143087.0,20581.0,1010039.0
9,1,Louie Vito,155465.0,136436.0,19029.0,1010039.0
9,1,Michael Irvin,179117.0,164343.0,14774.0,1010039.0
9,1,Joanna Krupa,158337.0,134480.0,23857.0,1010039.0
9,1,Kathy Ireland,194035.0,177050.0,16985.0,1010039.0
9,1,Tom DeLay,200581.0,185989.0,14592.0,1010039.0
9,1,Macy Gray,99288.0,85545.0,13743.0,1010039.0
9,1,Aaron Carter,171180.0,147611.0,23569.0,1010039.0
9,1,Mya,149258.0,126275.0,22982.0,1010039.0
9,1,Donny Osmond,168680.0,143161.0,25519.0,1010039.0
9,1,Kelly Osbourne,149249.0,126662.0,22587.0,1010039.0
9,2,Debi Mazar,266511.0,234580.0,31931.0,1030086.0
9,2,Melissa Joan Hart,191572.0,165106.0,26466.0,1030086.0
9,2,Mark Dacascos,101954.0,84538.0,17416.0,1030086.0
9,2,Chuck Liddell,233600.0,203700.0,29900.0,1030086.0
9,2,Natalie Coughlin,108403.0,78119.0,30284.0,1030086.0
9,2,Louie Vito,179834.0,162675.0,17159.0,1030086.0
9,2,Michael Irvin,246121.0,228983.0,17139.0,1030086.0
9,2,Joanna Krupa,215039.0,206052.0,8987.0,1030086.0
9,2,Kathy Ireland,116348.0,93439.0,22910.0,1030086.0
9,2,Tom DeLay,177555.0,161026.0,16529.0,1030086.0
9,2,Aaron Carter,91274.0,69657.0,21617.0,1030086.0
9,2,Mya,150894.0,116278.0,34617.0,1030086.0
9,2,Donny Osmond,143148.0,107248.0,35900.0,1030086.0
9,2,Kelly Osbourne,136597.0,122218.0,14379.0,1030086.0
9,4,Melissa Joan Hart,179744.0,139235.0,40509.0,1238304.0
9,4,Mark Dacascos,174271.0,141022.0,33248.0,1238304.0
9,4,Chuck Liddell,106601.0,82938.0,23663.0,1238304.0
9,4,Natalie Coughlin,185994.0,147390.0,38605.0,1238304.0
9,4,Louie Vito,176262.0,150429.0,25834.0,1238304.0
9,4,Michael Irvin,178173.0,152153.0,26020.0,1238304.0
9,4,Joanna Krupa,183556.0,146431.0,37125.0,1238304.0
9,4,Aaron Carter,175458.0,147217.0,28241.0,1238304.0
9,4,Mya,186811.0,142669.0,44142.0,1238304.0
9,4,Donny Osmond,158676.0,123775.0,34901.0,1238304.0
9,4,Kelly Osbourne,170403.0,134722.0,35681.0,1238304.0
9,5,Melissa Joan Hart,186139.0,144559.0,41581.0,1546865.0
9,5,Mark Dacascos,190631.0,143309.0,47322.0,1546865.0
9,5,Natalie Coughlin,115606.0,82173.0,33433.0,1546865.0
9,5,Louie Vito,199519.0,158237.0,41283.0,1546865.0
9,5,Michael Irvin,204195.0,160313.0,43882.0,1546865.0
9,5,Joanna Krupa,202330.0,153550.0,48780.0,1546865.0
9,5,Aaron Carter,195092.0,153851.0,41241.0,1546865.0
9,5,Mya,182776.0,131243.0,51533.0,1546865.0
9,5,Donny Osmond,167040.0,114806.0,52233.0,1546865.0
9,5,Kelly Osbourne,188918.0,147738.0,41180.0,1546865.0
9,6,Melissa Joan Hart,145421.0,94374.0,51047.0,1953135.0
9,6,Mark Dacascos,167486.0,112637.0,54849.0,1953135.0
9,6,Louie Vito,175861.0,133002.0,42858.0,1953135.0
9,6,Michael Irvin,240107.0,198908.0,41200.0,1953135.0
9,6,Joanna Krupa,236801.0,184280.0,52521.0,1953135.0
9,6,Aaron Carter,291254.0,197195.0,94058.0,1953135.0
9,6,Mya,266678.0,188133.0,78544.0,1953135.0
9,6,Donny Osmond,163824.0,121268.0,42556.0,1953135.0
9,6,Kelly Osbourne,276293.0,217641.0,58652.0,1953135.0
9,7,Mark Dacascos,173142.0,126197.0,46945.0,2261696.0
9,7,Michael Irvin,220711.0,146754.0,73957.0,2261696.0
9,7,Joanna Krupa,303457.0,217924.0,85533.0,2261696.0
9,7,Aaron Carter,275887.0,190075.0,85812.0,2261696.0
9,7,Mya,272193.0,159749.0,112444.0,2261696.0
9,7,Donny Osmond,219889.0,138791.0,81097.0,2261696.0
9,7,Kelly Osbourne,302055.0,168161.0,133894.0,2261696.0
9,8,Joanna Krupa,332327.0,214604.0,117722.0,2412195.0
9,8,Aaron Carter,251075.0,165440.0,85635.0,2412195.0
9,8,Mya,279210.0,102064.0,177146.0,2412195.0
9,8,Donny Osmond,257226.0,123232.0,133994.0,2412195.0
9,8,Kelly Osbourne,373484.0,193989.0,179495.0,2412195.0
9,10,Mya,481419.0,138421.0,342998.0,3236949.0
9,10,Donny Osmond,469605.0,138088.0,331517.0,3236949.0
9,10,Kelly Osbourne,428850.0,141209.0,287641.0,3236949.0
10,1,Aiden Turner,160799.0,138590.0,22208.0,1010039.0
10,1,Shannen Doherty,165280.0,139394.0,25887.0,1010039.0
10,1,Niecy Nash,167016.0,140501.0,26515.0,1010039.0
10,1,Buzz Aldrin,157835.0,137934.0,19901.0,1010039.0
10,1,Chad Ochocinco,168256.0,142762.0,25494.0,1010039.0
10,1,Evan Lysacek,172826.0,138244.0,34582.0,1010039.0
10,1,Pamela Anderson,168455.0,137512.0,30943.0,1010039.0
10,1,Nicole Scherzinger,172465.0,136631.0,35834.0,1010039.0
10,1,Erin Andrews,168690.0,137402.0,31288.0,1010039.0
10,1,Kate Gosselin,162682.0,139248.0,23434.0,1010039.0
10,1,Jake Pavelka,171507.0,141870.0,29637.0,1010039.0
10,2,Aiden Turner,183114.0,154703.0,28411.0,1030086.0
10,2,Shannen Doherty,90682.0,70037.0,20645.0,1030086.0
10,2,Niecy Nash,185125.0,157447.0,27679.0,1030086.0
10,2,Buzz Aldrin,208306.0,193399.0,14906.0,1030086.0
10,2,Chad Ochocinco,208649.0,182485.0,26164.0,1030086.0
10,2,Evan Lysacek,163587.0,128043.0,35544.0,1030086.0
10,2,Pamela Anderson,146005.0,116625.0,29379.0,1030086.0
10,2,Nicole Scherzinger,141985.0,105744.0,36240.0,1030086.0
10,2,Erin Andrews,157551.0,124215.0,33336.0,1030086.0
10,2,Kate Gosselin,197655.0,172555.0,25100.0,1030086.0
10,2,Jake Pavelka,184635.0,153186.0,31449.0,1030086.0
10,3,Aiden Turner,211979.0,181294.0,30685.0,1087805.0
10,3,Niecy Nash,248886.0,210329.0,38557.0,1087805.0
10,3,Buzz Aldrin,180835.0,163347.0,17488.0,1087805.0
10,3,Chad Ochocinco,203873.0,173555.0,30318.0,1087805.0
10,3,Evan Lysacek,171318.0,121363.0,49954.0,1087805.0
10,3,Pamela Anderson,137079.0,106424.0,30655.0,1087805.0
10,3,Nicole Scherzinger,136418.0,107416.0,29002.0,1087805.0
10,3,Erin Andrews,163509.0,119698.0,43811.0,1087805.0
10,3,Kate Gosselin,255306.0,227548.0,27758.0,1087805.0
10,3,Jake Pavelka,180822.0,147796.0,33026.0,1087805.0
10,4,Aiden Turner,147943.0,113829.0,34115.0,1238304.0
10,4,Niecy Nash,260952.0,210320.0,50631.0,1238304.0
10,4,Chad Ochocinco,190464.0,159289.0,31175.0,1238304.0
10,4,Evan Lysacek,134470.0,77946.0,56524.0,1238304.0
10,4,Pamela Anderson,130992.0,93389.0,37602.0,1238304.0
10,4,Nicole Scherzinger,172454.0,114401.0,58053.0,1238304.0
10,4,Erin Andrews,169451.0,122682.0,46769.0,1238304.0
10,4,Kate Gosselin,316040.0,275452.0,40588.0,1238304.0
10,4,Jake Pavelka,220990.0,187428.0,33562.0,1238304.0
10,6,Niecy Nash,240152.0,162504.0,77648.0,1953135.0
10,6,Chad Ochocinco,232993.0,146269.0,86724.0,1953135.0
10,6,Evan Lysacek,237070.0,153672.0,83398.0,1953135.0
10,6,Pamela Anderson,241417.0,152515.0,88902.0,1953135.0
10,6,Nicole Scherzinger,246853.0,141158.0,105695.0,1953135.0
10,6,Erin Andrews,246141.0,146520.0,99621.0,1953135.0
10,6,Jake Pavelka,156364.0,99926.0,56438.0,1953135.0
10,7,Niecy Nash,282450.0,165809.0,116641.0,2261696.0
10,7,Chad Ochocinco,270419.0,154514.0,115905.0,2261696.0
10,7,Evan Lysacek,311474.0,166638.0,144837.0,2261696.0
10,7,Pamela Anderson,176018.0,88863.0,87154.0,2261696.0
10,7,Nicole Scherzinger,291773.0,149239.0,142534.0,2261696.0
10,7,Erin Andrews,285546.0,166488.0,119058.0,2261696.0
10,8,Niecy Nash,243662.0,124023.0,119639.0,2412195.0
10,8,Chad Ochocinco,300632.0,168567.0,132064.0,2412195.0
10,8,Evan Lysacek,355062.0,165969.0,189093.0,2412195.0
10,8,Nicole Scherzinger,375447.0,156698.0,218749.0,2412195.0
10,8,Erin Andrews,312688.0,149184.0,163503.0,2412195.0
10,9,Chad Ochocinco,357630.0,152940.0,204690.0,3210888.0
10,9,Evan Lysacek,487606.0,196222.0,291384.0,3210888.0
10,9,Nicole Scherzinger,491700.0,157631.0,334068.0,3210888.0
10,9,Erin Andrews,436041.0,171227.0,264813.0,3210888.0
10,10,Evan Lysacek,572546.0,194230.0,378317.0,3236949.0
10,10,Nicole Scherzinger,598055.0,152193.0,445862.0,3236949.0
10,10,Erin Andrews,513783.0,174815.0,338968.0,3236949.0
11,1,David Hasselhoff,100774.0,82039.0,18735.0,1010039.0
11,1,Florence Henderson,168057.0,145309.0,22748.0,1010039.0
11,1,Kyle Massey,170049.0,140251.0,29797.0,1010039.0
11,1,Jennifer Grey,177586.0,145243.0,32342.0,1010039.0
11,1,Rick Fox,163034.0,134090.0,28944.0,1010039.0
11,1,Kurt Warner,172546.0,147251.0,25295.0,1010039.0
11,1,Margaret Cho,172413.0,151635.0,20778.0,1010039.0
11,1,Michael Bolton,167102.0,145196.0,21906.0,1010039.0
11,1,Brandy,169640.0,139562.0,30078.0,1010039.0
11,1,The Situation,174899.0,154864.0,20034.0,1010039.0
11,1,Audrina Patridge,178081.0,152424.0,25657.0,1010039.0
11,1,Bristol Palin,168759.0,143732.0,25027.0,1010039.0
11,2,Florence Henderson,173986.0,148826.0,25160.0,1030086.0
11,2,Kyle Massey,171147.0,140403.0,30744.0,1030086.0
11,2,Jennifer Grey,179329.0,145319.0,34010.0,1030086.0
11,2,Rick Fox,170926.0,142207.0,28718.0,1030086.0
11,2,Kurt Warner,187326.0,157330.0,29996.0,1030086.0
11,2,Margaret Cho,175843.0,150426.0,25417.0,1030086.0
11,2,Michael Bolton,130518.0,113925.0,16593.0,1030086.0
11,2,Brandy,178964.0,150646.0,28318.0,1030086.0
11,2,The Situation,192997.0,168931.0,24066.0,1030086.0
11,2,Audrina Patridge,184257.0,152159.0,32098.0,1030086.0
11,2,Bristol Palin,173325.0,141201.0,32125.0,1030086.0
11,3,Florence Henderson,193795.0,163602.0,30193.0,1087805.0
11,3,Kyle Massey,173455.0,133653.0,39802.0,1087805.0
11,3,Jennifer Grey,188668.0,156737.0,31931.0,1087805.0
11,3,Rick Fox,163417.0,126725.0,36692.0,1087805.0
11,3,Kurt Warner,168727.0,139869.0,28858.0,1087805.0
11,3,Margaret Cho,129968.0,104708.0,25260.0,1087805.0
11,3,Brandy,179476.0,141562.0,37913.0,1087805.0
11,3,The Situation,196991.0,166223.0,30768.0,1087805.0
11,3,Audrina Patridge,199509.0,158491.0,41019.0,1087805.0
11,3,Bristol Palin,198792.0,171140.0,27651.0,1087805.0
11,4,Florence Henderson,215363.0,171347.0,44017.0,1238304.0
11,4,Kyle Massey,163132.0,106629.0,56503.0,1238304.0
11,4,Jennifer Grey,219071.0,171324.0,47747.0,1238304.0
11,4,Rick Fox,171594.0,136687.0,34907.0,1238304.0
11,4,Kurt Warner,181717.0,160525.0,21192.0,1238304.0
11,4,Brandy,204655.0,142995.0,61660.0,1238304.0
11,4,The Situation,159681.0,126064.0,33618.0,1238304.0
11,4,Audrina Patridge,255170.0,212689.0,42481.0,1238304.0
11,4,Bristol Palin,251082.0,216945.0,34137.0,1238304.0
11,5,Florence Henderson,148283.0,115700.0,32584.0,1546865.0
11,5,Kyle Massey,266483.0,235884.0,30598.0,1546865.0
11,5,Jennifer Grey,211661.0,115363.0,96299.0,1546865.0
11,5,Rick Fox,179715.0,136251.0,43464.0,1546865.0
11,5,Kurt Warner,226956.0,167993.0,58963.0,1546865.0
11,5,Brandy,287226.0,192845.0,94381.0,1546865.0
11,5,Audrina Patridge,186358.0,125486.0,60872.0,1546865.0
11,5,Bristol Palin,227147.0,184410.0,42737.0,1546865.0
11,6,Kyle Massey,305143.0,246176.0,58968.0,1953135.0
11,6,Jennifer Grey,256672.0,138046.0,118626.0,1953135.0
11,6,Rick Fox,250961.0,212501.0,38459.0,1953135.0
11,6,Kurt Warner,294718.0,244648.0,50070.0,1953135.0
11,6,Brandy,291394.0,175494.0,115900.0,1953135.0
11,6,Audrina Patridge,190077.0,95599.0,94479.0,1953135.0
11,6,Bristol Palin,243007.0,178077.0,64930.0,1953135.0
11,7,Kyle Massey,327891.0,251783.0,76109.0,2261696.0
11,7,Jennifer Grey,312205.0,139829.0,172375.0,2261696.0
11,7,Rick Fox,246685.0,198857.0,47829.0,2261696.0
11,7,Kurt Warner,341352.0,250414.0,90937.0,2261696.0
11,7,Brandy,318044.0,179172.0,138872.0,2261696.0
11,7,Bristol Palin,277270.0,187957.0,89314.0,2261696.0
11,8,Kyle Massey,328301.0,251770.0,76531.0,2261696.0
11,8,Jennifer Grey,312393.0,139945.0,172447.0,2261696.0
11,8,Kurt Warner,341264.0,250445.0,90819.0,2261696.0
11,8,Brandy,318709.0,179603.0,139106.0,2261696.0
11,8,Bristol Palin,276930.0,187861.0,89070.0,2261696.0
11,10,Kyle Massey,470597.0,140764.0,329833.0,3236949.0
11,10,Jennifer Grey,500126.0,140488.0,359638.0,3236949.0
11,10,Bristol Palin,448525.0,140557.0,307967.0,3236949.0
12,1,Ralph Macchio,174319.0,139524.0,34794.0,1010039.0
12,1,Chelsea Kane,169994.0,139784.0,30209.0,1010039.0
12,1,Kirstie Alley,174053.0,139670.0,34383.0,1010039.0
12,1,Hines Ward,171004.0,140156.0,30848.0,1010039.0
12,1,Sugar Ray Leonard,165640.0,140504.0,25136.0,1010039.0
12,1,Chris Jericho,163678.0,135719.0,27960.0,1010039.0
12,1,Petra Nemcova,168368.0,141353.0,27015.0,1010039.0
12,1,Mike Catherwood,164650.0,145523.0,19127.0,1010039.0
12,1,Romeo,164760.0,136702.0,28058.0,1010039.0
12,1,Wendy Williams,160515.0,139783.0,20732.0,1010039.0
12,1,Kendra Wilkinson,166663.0,139645.0,27017.0,1010039.0
12,2,Ralph Macchio,173165.0,145282.0,27883.0,1030086.0
12,2,Chelsea Kane,170571.0,146779.0,23792.0,1030086.0
12,2,Kirstie Alley,156421.0,126377.0,30044.0,1030086.0
12,2,Hines Ward,172151.0,139111.0,33040.0,1030086.0
12,2,Sugar Ray Leonard,183279.0,158513.0,24766.0,1030086.0
12,2,Chris Jericho,169525.0,138397.0,31128.0,1030086.0
12,2,Petra Nemcova,166605.0,142811.0,23794.0,1030086.0
12,2,Mike Catherwood,106240.0,85971.0,20269.0,1030086.0
12,2,Romeo,169216.0,137748.0,31467.0,1030086.0
12,2,Wendy Williams,183083.0,156939.0,26144.0,1030086.0
12,2,Kendra Wilkinson,166081.0,138318.0,27763.0,1030086.0
12,3,Ralph Macchio,181871.0,154383.0,27488.0,1087805.0
12,3,Chelsea Kane,184627.0,150869.0,33758.0,1087805.0
12,3,Kirstie Alley,164067.0,127094.0,36973.0,1087805.0
12,3,Hines Ward,159980.0,123193.0,36787.0,1087805.0
12,3,Sugar Ray Leonard,184625.0,152846.0,31780.0,1087805.0
12,3,Chris Jericho,161578.0,129775.0,31802.0,1087805.0
12,3,Petra Nemcova,186859.0,152586.0,34273.0,1087805.0
12,3,Romeo,176652.0,146278.0,30374.0,1087805.0
12,3,Wendy Williams,128758.0,106877.0,21880.0,1087805.0
12,3,Kendra Wilkinson,183125.0,146332.0,36793.0,1087805.0
12,4,Ralph Macchio,255013.0,220019.0,34994.0,1238304.0
12,4,Chelsea Kane,168878.0,110650.0,58228.0,1238304.0
12,4,Kirstie Alley,166470.0,124697.0,41773.0,1238304.0
12,4,Hines Ward,177139.0,140705.0,36434.0,1238304.0
12,4,Sugar Ray Leonard,107459.0,72044.0,35415.0,1238304.0
12,4,Chris Jericho,142650.0,102238.0,40412.0,1238304.0
12,4,Petra Nemcova,200606.0,161549.0,39058.0,1238304.0
12,4,Romeo,168440.0,133266.0,35175.0,1238304.0
12,4,Kendra Wilkinson,203553.0,174946.0,28606.0,1238304.0
12,5,Ralph Macchio,216926.0,146465.0,70462.0,1546865.0
12,5,Chelsea Kane,169555.0,136535.0,33020.0,1546865.0
12,5,Kirstie Alley,152661.0,82382.0,70279.0,1546865.0
12,5,Hines Ward,198679.0,134558.0,64121.0,1546865.0
12,5,Chris Jericho,171887.0,140352.0,31535.0,1546865.0
12,5,Petra Nemcova,151154.0,113281.0,37874.0,1546865.0
12,5,Romeo,206427.0,121108.0,85319.0,1546865.0
12,5,Kendra Wilkinson,254442.0,183273.0,71168.0,1546865.0
12,6,Ralph Macchio,252009.0,147197.0,104812.0,1953135.0
12,6,Chelsea Kane,184514.0,136104.0,48410.0,1953135.0
12,6,Kirstie Alley,190160.0,82177.0,107982.0,1953135.0
12,6,Hines Ward,221221.0,134087.0,87134.0,1953135.0
12,6,Chris Jericho,176947.0,140861.0,36086.0,1953135.0
12,6,Romeo,245876.0,121099.0,124777.0,1953135.0
12,6,Kendra Wilkinson,294723.0,184339.0,110384.0,1953135.0
12,8,Ralph Macchio,303173.0,156182.0,146991.0,2412195.0
12,8,Chelsea Kane,307755.0,150182.0,157573.0,2412195.0
12,8,Kirstie Alley,297406.0,142582.0,154825.0,2412195.0
12,8,Hines Ward,304824.0,146118.0,158706.0,2412195.0
12,8,Romeo,192537.0,102305.0,90232.0,2412195.0
12,9,Ralph Macchio,344332.0,137201.0,207131.0,3210888.0
12,9,Chelsea Kane,468083.0,156976.0,311107.0,3210888.0
12,9,Kirstie Alley,425011.0,139390.0,285621.0,3210888.0
12,9,Hines Ward,437572.0,143311.0,294262.0,3210888.0
12,10,Chelsea Kane,491671.0,151776.0,339895.0,3236949.0
12,10,Kirstie Alley,541729.0,142105.0,399624.0,3236949.0
12,10,Hines Ward,535254.0,143756.0,391497.0,3236949.0
13,1,Elisabetta Canalis,168143.0,147566.0,20577.0,1010039.0
13,1,David Arquette,167748.0,143462.0,24285.0,1010039.0
13,1,Ricki Lake,167733.0,141539.0,26194.0,1010039.0
13,1,J.R. Martinez,170677.0,141294.0,29383.0,1010039.0
13,1,Metta World Peace (Ron),106514.0,88221.0,18294.0,1010039.0
13,1,Hope Solo,171192.0,142562.0,28631.0,1010039.0
13,1,Chynna Phillips,173828.0,144221.0,29607.0,1010039.0
13,1,Kristin Cavallari,169393.0,141440.0,27952.0,1010039.0
13,1,Carson Kressley,162116.0,137183.0,24933.0,1010039.0
13,1,Chaz Bono,168721.0,145054.0,23668.0,1010039.0
13,1,Nancy Grace,182453.0,160184.0,22269.0,1010039.0
13,1,Rob Kardashian,176379.0,153788.0,22590.0,1010039.0
13,2,Elisabetta Canalis,101557.0,77171.0,24386.0,1030086.0
13,2,David Arquette,176554.0,150975.0,25579.0,1030086.0
13,2,Ricki Lake,163758.0,134624.0,29134.0,1030086.0
13,2,J.R. Martinez,172486.0,134593.0,37893.0,1030086.0
13,2,Hope Solo,177769.0,151286.0,26484.0,1030086.0
13,2,Chynna Phillips,190250.0,151541.0,38709.0,1030086.0
13,2,Kristin Cavallari,176502.0,138636.0,37865.0,1030086.0
13,2,Carson Kressley,178042.0,145877.0,32166.0,1030086.0
13,2,Chaz Bono,167062.0,137094.0,29968.0,1030086.0
13,2,Nancy Grace,198863.0,163140.0,35723.0,1030086.0
13,2,Rob Kardashian,184733.0,141883.0,42850.0,1030086.0
13,4,David Arquette,196244.0,155075.0,41169.0,1238304.0
13,4,Ricki Lake,187259.0,138080.0,49179.0,1238304.0
13,4,J.R. Martinez,175168.0,130685.0,44483.0,1238304.0
13,4,Hope Solo,189928.0,144658.0,45270.0,1238304.0
13,4,Chynna Phillips,112768.0,82630.0,30138.0,1238304.0
13,4,Carson Kressley,197310.0,158827.0,38483.0,1238304.0
13,4,Chaz Bono,188433.0,153042.0,35391.0,1238304.0
13,4,Nancy Grace,187508.0,148262.0,39246.0,1238304.0
13,4,Rob Kardashian,188053.0,144388.0,43665.0,1238304.0
13,5,David Arquette,241368.0,176651.0,64717.0,1546865.0
13,5,Ricki Lake,210524.0,149445.0,61079.0,1546865.0
13,5,J.R. Martinez,195559.0,128926.0,66632.0,1546865.0
13,5,Hope Solo,214995.0,153579.0,61416.0,1546865.0
13,5,Carson Kressley,159962.0,112999.0,46963.0,1546865.0
13,5,Chaz Bono,219785.0,166600.0,53185.0,1546865.0
13,5,Nancy Grace,218688.0,162338.0,56350.0,1546865.0
13,5,Rob Kardashian,218752.0,154299.0,64453.0,1546865.0
13,6,David Arquette,254492.0,173149.0,81342.0,1953135.0
13,6,Ricki Lake,279914.0,182385.0,97529.0,1953135.0
13,6,J.R. Martinez,232367.0,138365.0,94002.0,1953135.0
13,6,Hope Solo,241137.0,156277.0,84860.0,1953135.0
13,6,Chaz Bono,183906.0,120058.0,63848.0,1953135.0
13,6,Nancy Grace,251768.0,169905.0,81863.0,1953135.0
13,6,Rob Kardashian,268205.0,174631.0,93574.0,1953135.0
13,7,David Arquette,209650.0,136905.0,72746.0,2261696.0
13,7,Ricki Lake,327559.0,152354.0,175205.0,2261696.0
13,7,J.R. Martinez,277420.0,177829.0,99591.0,2261696.0
13,7,Hope Solo,301149.0,163459.0,137691.0,2261696.0
