season,week,celebrity,fan_share_mean,fan_share_std,base_count,casual_votes,total_votes,total_pool,model_confidence
7,2,Rocco DiSpirito,0.09416781702728644,0.004103594871723129,154220.76955635837,17050.857451128704,171271.62700748706,1030086.3048067758,0.038
7,2,Brooke Burke,0.09600315456364805,0.02578152493335922,141979.04864858664,34666.8510963302,176645.89974491685,1030086.3048067758,0.038
7,3,Cloris Leachman,0.09865362639925555,0.006535267482435924,147113.87406598622,16219.026655246911,163332.90072123313,1087805.354311552,1.0
7,3,Susan Lucci,0.10984927056146168,0.014120608019989987,148006.38136381612,32874.8805339609,180881.26189777703,1087805.354311552,1.0
7,3,Cody Linley,0.07952839886720685,0.013610037179372664,95345.72794625763,37107.63890345417,132453.3668497118,1087805.354311552,1.0
7,3,Maurice Greene,0.1454082715547614,0.04194404170007292,211269.84751727397,26461.11692465583,237730.9644419298,1087805.354311552,1.0
7,3,Warren Sapp,0.16829859933007332,0.013966905252518357,249231.73613653684,29817.554353515527,279049.2904900523,1087805.354311552,1.0
7,3,Toni Braxton,0.07326884236781826,0.005170814304104038,86920.00796960486,34547.402249030754,121467.41021863562,1087805.354311552,1.0
7,3,Lance Bass,0.10579884042042707,0.005235118464264621,126664.7631048296,48544.41480277443,175209.17790760403,1087805.354311552,1.0
7,3,Rocco DiSpirito,0.10778933831335025,0.006295648792160637,153737.89053357462,24525.08756922898,178262.97810280358,1087805.354311552,1.0
7,3,Brooke Burke,0.11140481218564563,0.026625749702078465,138552.68506108486,47584.875136797855,186137.56019788267,1087805.354311552,1.0
7,4,Cloris Leachman,0.10294991261818094,0.008655656959161229,148267.94526847775,25109.954513536853,173377.89978201463,1238303.6573213725,0.05
7,4,Susan Lucci,0.11395307249454822,0.013567004210618813,148091.2129995198,42869.738494280624,190960.95149380044,1238303.6573213725,0.05
7,4,Cody Linley,0.08287643625434907,0.01153307204308866,93983.56078103761,46272.955322166395,140256.51610320402,1238303.6573213725,0.05
7,4,Maurice Greene,0.14455503035128928,0.038531804881786445,216572.0273756285,24125.483803796065,240697.51117942456,1238303.6573213725,0.05
7,4,Warren Sapp,0.16439860130137648,0.016935684195301462,249023.14495728645,28890.11089612427,277913.2558534107,1238303.6573213725,0.05
7,4,Toni Braxton,0.07894049167529817,0.0039554905185992285,93711.49230782264,39350.820136959366,133062.31244478203,1238303.6573213725,0.05
7,4,Lance Bass,0.11128461805261085,0.007013069010417382,123145.60325603967,64117.15066215774,187262.75391819738,1238303.6573213725,0.05
7,4,Rocco DiSpirito,0.0934566268261632,0.003726832998972767,133740.0236840679,23543.989239857183,157284.01292392513,1238303.6573213725,0.05
7,4,Brooke Burke,0.10758521042618384,0.024850275531703738,133305.29856618264,49611.57135591548,182916.86992209812,1238303.6573213725,0.05
7,5,Cloris Leachman,0.1101516568392928,0.009775511369600047,148995.7726965577,30670.51427971808,179666.28697627576,1546864.6611124587,0.892
7,5,Susan Lucci,0.12372326589706087,0.012857125108098633,151265.89598289237,49637.940294473985,200903.83627736635,1546864.6611124587,0.892
7,5,Cody Linley,0.10007000303328524,0.008935115146171468,89158.84737412317,74309.40570455666,163468.25307867987,1546864.6611124587,0.892
7,5,Maurice Greene,0.16554107531056153,0.04096831600717912,223798.4423866062,43405.71889434112,267204.16128094733,1546864.6611124587,0.892
7,5,Warren Sapp,0.1764564157988879,0.021133717898698282,250113.22799706407,38837.359376723274,288950.58737378736,1546864.6611124587,0.892
7,5,Toni Braxton,0.08730076145922785,0.004819707420427569,92491.00597532373,49969.64405285741,142460.65002818115,1546864.6611124587,0.892
7,5,Lance Bass,0.1156573144193846,0.008110466587994164,120740.42635994639,67560.69046132675,188301.11682127317,1546864.6611124587,0.892
7,5,Brooke Burke,0.12109950724229925,0.02316093708334183,126378.08307570341,72480.05348148503,198858.13655718847,1546864.6611124587,0.892
7,6,Cloris Leachman,0.10916973257410147,0.010017460733280328,147760.2627002746,33454.90776994552,181215.1704702201,1953135.3388875418,0.974
7,6,Susan Lucci,0.13955272186343667,0.011321989314736821,151369.063900823,79647.36054228927,231016.42444311225,1953135.3388875418,0.974
7,6,Cody Linley,0.10997367464052261,0.008432255357142943,88514.02133309437,94238.84010534774,182752.8614384421,1953135.3388875418,0.974
7,6,Maurice Greene,0.1686323352972547,0.0410857210009469,225197.43431348153,52073.23298276141,277270.6672962429,1953135.3388875418,0.974
7,6,Warren Sapp,0.183493059215502,0.028864238954179406,248184.9245045856,58329.82453412361,306514.7490387092,1953135.3388875418,0.974
7,6,Lance Bass,0.15366314415600615,0.010609738932326893,120400.25949624628,134068.0648305513,254468.3243267976,1953135.3388875418,0.974
7,6,Brooke Burke,0.13551533225317644,0.021873669816297642,126254.10398604328,99990.99366151793,226245.09764756123,1953135.3388875418,0.974
7,7,Susan Lucci,0.10804467110519807,0.018034633721082632,91859.214916846,71569.64252704666,163428.85744389266,2261696.342678628,0.0
7,7,Cody Linley,0.1770611000639594,0.035429319868734016,156424.97303198968,112133.07687556796,268558.0499075576,2261696.342678628,0.0
7,7,Maurice Greene,0.1757905684728399,0.03800946188965131,144716.36217776613,121634.09582740697,266350.45800517313,2261696.342678628,0.0
7,7,Warren Sapp,0.1776734173536922,0.034591955528631896,158611.929828491,110234.04536655002,268845.97519504104,2261696.342678628,0.0
7,7,Lance Bass,0.17638414155662052,0.040585222582508816,147006.98649881277,120093.96216256695,267100.9486613797,2261696.342678628,0.0
7,7,Brooke Burke,0.18504610144769,0.05053378357006041,141015.13772502964,140221.1642283088,281236.3019533385,2261696.342678628,0.0
7,8,Cody Linley,0.20958995907809852,0.03617721188696797,168677.95908171457,149917.7014551909,318595.66053690546,2412194.6456884476,0.366
7,8,Maurice Greene,0.14936770994388013,0.024069125562241937,116311.94881537471,109615.17763266325,225927.12644803798,2412194.6456884476,0.366
7,8,Warren Sapp,0.2247810829387846,0.037941601156676025,156780.00600338372,183252.01344653574,340032.01944991946,2412194.6456884476,0.366
7,8,Lance Bass,0.20330595156703843,0.035247866520221306,159543.29179718057,149987.16112847134,309530.45292565186,2412194.6456884476,0.366
7,8,Brooke Burke,0.21295529647219832,0.051560994646809896,153247.91911793742,172571.9127513815,325819.8318693189,2412194.6456884476,0.366
7,9,Cody Linley,0.2101215618892139,0.02531029332703525,140250.00761314065,222871.78708323327,363121.794696374,3210887.8037511925,0.454
7,9,Warren Sapp,0.26242137817441347,0.04123816054243553,158385.35695485002,291904.97053833585,450290.32749318593,3210887.8037511925,0.454
7,9,Lance Bass,0.2658275759998541,0.040557822460500395,153762.05496782676,304854.29362055054,458616.34858837724,3210887.8037511925,0.454
7,9,Brooke Burke,0.2616294839365185,0.04375051114033658,166466.33561146207,287233.8702495495,453700.2058610115,3210887.8037511925,0.454
7,10,Warren Sapp,0.3358924280497438,0.05823094108795782,159512.16054037248,387960.8382768701,547472.9988172426,3236948.940697645,1.0
7,10,Lance Bass,0.3073115366216618,0.047592028884365756,148813.05306591364,355884.8022819793,504697.855347893,3236948.940697645,1.0
7,10,Brooke Burke,0.3567960353285944,0.05227057888615932,170576.2284868643,419759.6092269131,590335.8377137773,3236948.940697645,1.0
8,1,Gilles Marini,0.07843115328817982,0.025869483413686098,137909.88250451547,29953.427626863308,167863.31013137876,1010039.2763864269,1.0
8,1,Denise Richards,0.07810338238676318,0.026705634081061736,145009.3485264297,22294.595993647898,167303.94452007764,1010039.2763864269,1.0
8,1,David Alan Grier,0.0762030298923035,0.02639606454666062,139317.97992293278,24383.82782333494,163701.8077462677,1010039.2763864269,1.0
8,1,Lawrence Taylor,0.07516730107696054,0.026892768942236633,140829.38916501982,20223.648956165747,161053.03812118553,1010039.2763864269,1.0
8,1,Ty Murray,0.07559200159938238,0.027654409829031976,144600.62685369496,17850.800825409086,162451.4276791041,1010039.2763864269,1.0
8,1,Shawn Johnson,0.07898896451792214,0.02632489731519758,140489.048386771,29129.840614014727,169618.8890007857,1010039.2763864269,1.0
8,1,Steve Wozniak,0.073997177439207,0.027622177875732342,142167.6591317357,16003.216278381748,158170.87541011747,1010039.2763864269,1.0
8,1,Belinda Carlisle,0.07384195320372763,0.025376095877487882,137038.76669364347,20788.794767266136,157827.5614609096,1010039.2763864269,1.0
8,1,Chuck Wicks,0.07851550853335953,0.026888154538211397,143936.05275627316,24531.07536002042,168467.12811629358,1010039.2763864269,1.0
8,1,Lil' Kim,0.07877142684099712,0.027214530424040817,143297.59247076366,25804.95259338768,169102.54506415135,1010039.2763864269,1.0
8,1,Steve-O,0.07601661153349458,0.026040515667494542,142104.9501499111,20969.290386820718,163074.2405367318,1010039.2763864269,1.0
8,1,Holly Madison,0.0754310351788414,0.026408754991576803,139769.41841326747,22100.092376843266,161869.5107901107,1010039.2763864269,1.0
8,1,Melissa Rycroft,0.0809404545088612,0.028194175805073746,145336.53109954958,28156.427043320346,173492.9581428699,1010039.2763864269,1.0
8,2,Gilles Marini,0.08130101519788392,0.02853090905944729,146509.77025416616,31961.915230824205,178471.68548499036,1026979.3149431375,0.146
8,2,Denise Richards,0.08641381410081353,0.032237409649191265,164841.44003265307,25059.693807874504,189901.1338405276,1026979.3149431375,0.146
8,2,David Alan Grier,0.07768201820189329,0.026067028246939437,152566.98296656593,19549.400542771837,172116.3835093378,1026979.3149431375,0.146
8,2,Lawrence Taylor,0.07528096942040213,0.024939002347548644,143428.1175639129,20017.826769085197,163445.94433299813,1026979.3149431375,0.146
8,2,Ty Murray,0.07656078273615112,0.0238667598255575,143817.9512094687,24012.76120804528,167830.712417514,1026979.3149431375,0.146
8,2,Shawn Johnson,0.08015589837106553,0.029203148930566077,148224.17240682323,27430.897699824385,175655.0701066476,1026979.3149431375,0.146
8,2,Steve Wozniak,0.07814017332414597,0.025170610491253555,151508.630946109,21070.967377764606,172579.59832387365,1026979.3149431375,0.146
8,2,Belinda Carlisle,0.04183825886944456,0.006035457568408334,74145.07209842162,17121.128819275516,91266.20091769715,1026979.3149431375,0.146
8,2,Chuck Wicks,0.07632591691244443,0.02617752760527373,146126.48728185418,22231.775354201847,168358.26263605605,1026979.3149431375,0.146
8,2,Lil' Kim,0.07241978309707825,0.023133102921502974,134903.7126832985,25747.209770179245,160650.92245347775,1026979.3149431375,0.146
8,2,Steve-O,0.08898490158095537,0.021924595735424542,180487.12675394438,14700.735184857449,195187.8619388018,1026979.3149431375,0.146
8,2,Holly Madison,0.08196564445075195,0.03139585534994752,156441.86769589965,22038.521030132182,178480.38872603184,1026979.3149431375,0.146
8,2,Melissa Rycroft,0.08293082373696997,0.030482697411144125,150800.78448831712,31166.494743536532,181967.27923185367,1026979.3149431375,0.146
8,3,Gilles Marini,0.08870361014708576,0.02634810616855599,152415.72847995668,39553.679560452576,191969.40804040927,1071138.80976635,0.148
8,3,Denise Richards,0.055249772874043555,0.009026192259768192,99027.66397535903,20032.251413794293,119059.9153891533,1071138.80976635,0.148
8,3,David Alan Grier,0.07619426384687804,0.016315483774284156,138580.70755535108,25983.447425089216,164564.1549804403,1071138.80976635,0.148
8,3,Lawrence Taylor,0.07132216794948895,0.025968301869362796,127839.74776521284,25483.052550833,153322.80031604585,1071138.80976635,0.148
8,3,Ty Murray,0.09432704100346292,0.0402726229152809,172934.03032837855,30550.735720986955,203484.76604936548,1071138.80976635,0.148
8,3,Shawn Johnson,0.08367725548036634,0.023161308942493887,151666.7120965319,29718.854798084496,181385.5668946164,1071138.80976635,0.148
8,3,Steve Wozniak,0.10901053330374233,0.02062534237141651,222051.4038450075,14124.153686250462,236175.55753125795,1071138.80976635,0.148
8,3,Chuck Wicks,0.09114174514131196,0.04072420206922239,170042.6317072709,27360.05055574446,197402.68226301533,1071138.80976635,0.148
8,3,Lil' Kim,0.07347025714528074,0.019659572032284297,125566.67559002418,34420.81136790558,159987.48695792977,1071138.80976635,0.148
8,3,Steve-O,0.08982023021989187,0.025391569467373625,173413.2195283549,20062.871659912314,193476.09118826722,1071138.80976635,0.148
8,3,Holly Madison,0.08407542000642378,0.02081056390279463,163983.35889664054,18446.961160524887,182430.32005716543,1071138.80976635,0.148
8,3,Melissa Rycroft,0.08300770288202379,0.02810435040257585,150194.04160398585,31418.428904947228,181612.47050893307,1071138.80976635,0.148
8,4,Gilles Marini,0.0861149658408401,0.009037182976340206,132514.38843394895,46881.94401301177,179396.33244696067,1178804.3830331757,0.122
8,4,David Alan Grier,0.07233580214455172,0.005658925891023791,130208.26817581161,20530.463546425315,150738.73172223696,1178804.3830331757,0.122
8,4,Lawrence Taylor,0.13378725574643494,0.02497341882811935,252957.38202417546,24601.471164291306,277558.85318846675,1178804.3830331757,0.122
8,4,Ty Murray,0.0793024832134003,0.027420992191357338,127115.81482249181,37711.70581212317,164827.52063461504,1178804.3830331757,0.122
8,4,Shawn Johnson,0.08266760152036876,0.0109283748504548,153302.924670505,19000.15556634241,172303.08023684743,1178804.3830331757,0.122
8,4,Steve Wozniak,0.0811487642583044,0.009403780202974702,145842.68243857336,22558.532408717583,168401.21484729098,1178804.3830331757,0.122
8,4,Chuck Wicks,0.09099799642610196,0.007061758236900571,167343.78345011806,21792.604238177657,189136.38768829577,1178804.3830331757,0.122
8,4,Lil' Kim,0.1041752916714541,0.014354943942849743,162182.42100271184,54553.47184254911,216735.89284526085,1178804.3830331757,0.122
8,4,Steve-O,0.11397361605185216,0.010629081338570587,203076.9626777819,34066.35498616877,237143.31766395067,1178804.3830331757,0.122
8,4,Holly Madison,0.06090217867534809,0.007725495973981731,111814.42688270101,15020.09636865115,126834.52325135215,1178804.3830331757,0.122
8,4,Melissa Rycroft,0.09459404445134352,0.008704901699041747,134533.9550583042,62439.285914958,196973.24097326217,1178804.3830331757,0.122
8,5,Gilles Marini,0.10131438361306568,0.005169957290069271,128498.49824279847,60648.061082250664,189146.5593250491,1403412.1320549918,0.222
8,5,David Alan Grier,0.07623951694404675,0.004076971246337636,117185.61640900216,25253.352280676485,142438.96868967864,1403412.1320549918,0.222
8,5,Lawrence Taylor,0.16113416624556173,0.013567637528264231,266821.68902497215,34468.09302750228,301289.78205247445,1403412.1320549918,0.222
8,5,Ty Murray,0.08645515370068864,0.011190547018212798,119691.47816276607,41651.343828666395,161342.82199143243,1403412.1320549918,0.222
8,5,Shawn Johnson,0.0958420042154868,0.007242880288016141,156015.07343780386,22896.568559279414,178911.6419970833,1403412.1320549918,0.222
8,5,Chuck Wicks,0.10633314900898802,0.007768582865678275,171912.3742179546,26587.193071133577,198499.56728908815,1403412.1320549918,0.222
8,5,Lil' Kim,0.1274123971099678,0.008405063662109722,162539.83390718015,75501.73761887431,238041.5715260545,1403412.1320549918,0.222
8,5,Steve-O,0.13308936307921415,0.010582882313964058,189235.17169568923,59224.91548973148,248460.08718542074,1403412.1320549918,0.222
8,5,Melissa Rycroft,0.11217986608298045,0.005639455502440175,131187.36360282355,78311.70312385971,209499.06672668323,1403412.1320549918,0.222
8,6,Gilles Marini,0.1333266661328165,0.039356314495733354,148437.46437258946,73844.71800344382,222282.1823760333,1750000.0,0.0
8,6,Lawrence Taylor,0.1280941388474621,0.03506840717432399,149060.62136020057,64167.820152824985,213228.44151302555,1750000.0,0.0
8,6,Ty Murray,0.12866390673009775,0.03386294153216621,159680.2760909199,54524.99296192586,214205.2690528458,1750000.0,0.0
8,6,Shawn Johnson,0.12972312274879516,0.034850214546847995,143532.05788463113,72318.71545791435,215850.77334254552,1750000.0,0.0
8,6,Chuck Wicks,0.12474189638747761,0.03439807243351678,144273.3796291656,63794.459096394254,208067.83872555982,1750000.0,0.0
8,6,Lil' Kim,0.1356867153144646,0.03944233248594441,146185.79554840998,80515.38229518267,226701.17784359265,1750000.0,0.0
8,6,Steve-O,0.08812476050643417,0.01973116897278507,105032.33917289347,40808.05948755337,145840.39866044687,1750000.0,0.0
8,6,Melissa Rycroft,0.1316387933324521,0.03716031828987547,144062.20370605396,75051.6418029963,219113.84550905024,1750000.0,0.0
8,7,Gilles Marini,0.15039683505759888,0.04078465486389709,157755.20567347953,93225.29445695193,250980.50013043146,2096587.8679450077,0.488
8,7,Lawrence Taylor,0.10725546830131595,0.01779648640221535,109658.41702695074,68064.89291234096,177723.3099392917,2096587.8679450077,0.488
8,7,Ty Murray,0.1527841591845287,0.03834586666903238,164717.85102977444,89318.05006524295,254035.9010950174,2096587.8679450077,0.488
8,7,Shawn Johnson,0.14586291961602404,0.036674595559889396,146600.43743641928,95359.54671068212,241959.98414710144,2096587.8679450077,0.488
8,7,Chuck Wicks,0.14412451430032483,0.035137986160666386,144675.93098876055,94697.74732977488,239373.67831853539,2096587.8679450077,0.488
8,7,Lil' Kim,0.15035320542872815,0.03750893963667897,150474.1279677436,99307.20071418627,249781.3286819299,2096587.8679450077,0.488
8,7,Melissa Rycroft,0.14922289811147943,0.03761110440711785,149978.9484839664,98919.8726311162,248898.8211150826,2096587.8679450077,0.488
8,8,Gilles Marini,0.17443498517822942,0.05125603207713161,159246.87926463105,127906.82655311216,287153.7058177432,2321195.6169668236,0.186
8,8,Ty Murray,0.18408759047865228,0.04342431719520377,176557.01223935786,128004.21784912374,304561.2300884816,2321195.6169668236,0.186
8,8,Shawn Johnson,0.17281894617300547,0.027524188546522603,164571.60884687523,119576.77789508946,284148.38674196467,2321195.6169668236,0.186
8,8,Chuck Wicks,0.11681436654235101,0.018859969229103497,103631.90431368783,87447.34045252902,191079.2447662169,2321195.6169668236,0.186
8,8,Lil' Kim,0.1841529746144751,0.03178962302289072,158953.28801880908,142808.26491093586,301761.55292974494,2321195.6169668236,0.186
8,8,Melissa Rycroft,0.16769113701328678,0.031136697470089774,156696.14130107264,118559.88508093686,275256.0263820095,2321195.6169668236,0.186
8,9,Gilles Marini,0.21203946932420406,0.04108141368617623,140838.12012094297,197528.054077123,338366.17419806594,2428861.19023365,0.172
8,9,Ty Murray,0.21385650747200086,0.022316602271913944,193966.73942599393,146776.1858375735,340742.9252635675,2428861.19023365,0.172
8,9,Shawn Johnson,0.2110410500164604,0.033053337955690584,187691.32493203477,148920.1951905216,336611.52012255637,2428861.19023365,0.172
8,9,Lil' Kim,0.1613496278002038,0.01005028696850008,130430.49628738927,125380.12135075362,255810.61763814287,2428861.19023365,0.172
8,9,Melissa Rycroft,0.2017133453871308,0.03492595881839599,149717.77378554724,169258.0704053375,318975.8441908846,2428861.19023365,0.172
8,10,Gilles Marini,0.23982142448729682,0.021094548639221826,109788.72816816473,297236.0206346725,407024.7488028372,3214926.890573922,0.324
8,10,Ty Murray,0.22572715949078867,0.014652505211392153,190511.17958243738,191753.4882073243,382264.6677897617,3214926.890573922,0.324
8,10,Shawn Johnson,0.2650052412293695,0.029312464881751415,218147.26009443958,229808.78884199125,447956.0489364309,3214926.890573922,0.324
8,10,Melissa Rycroft,0.269446174792545,0.02323736973789512,157171.48522308882,300974.8407724853,458146.3259955741,3214926.890573922,0.324
8,11,Gilles Marini,0.30676481991454646,0.03298841437914439,108654.35678669662,367530.3684409964,476184.72522769304,3236948.940697645,1.0
8,11,Shawn Johnson,0.3405117403954065,0.0353339355032429,219790.20095881046,306005.98037821235,525796.1813370228,3236948.940697645,1.0
8,11,Melissa Rycroft,0.352723439690047,0.02587210887467344,155697.66367920648,393541.18140588724,549238.8450850938,3236948.940697645,1.0
9,1,Ashley Hamiliton,0.043244233566066104,0.005665895866047928,96258.46738425206,13643.280807353058,109901.74819160513,1010039.2763864273,0.068
9,1,Debi Mazar,0.06366664681530143,0.018960944429763378,147134.44936986128,13354.739210109858,160489.18857997117,1010039.2763864273,0.068
9,1,Melissa Joan Hart,0.06732280980245264,0.02577615997732727,153820.0849106813,16446.895445834893,170266.98035651623,1010039.2763864273,0.068
9,1,Mark Dacascos,0.06890890702649163,0.026828043013189456,150954.0724578114,22827.442977816925,173781.51543562836,1010039.2763864273,0.068
9,1,Chuck Liddell,0.06133718672137904,0.020050311418394813,139575.91727977098,16010.594560454323,155586.51184022528,1010039.2763864273,0.068
9,1,Natalie Coughlin,0.06485405340571439,0.017697975410299098,144073.08617989867,21066.9340937387,165140.02027363738,1010039.2763864273,0.068
9,1,Louie Vito,0.06257866781035834,0.01847952590702521,137872.9101672346,20378.54814146354,158251.45830869814,1010039.2763864273,0.068
9,1,Michael Irvin,0.07826977184595028,0.02552931038704722,183347.6793678495,15811.507632985256,199159.18700083476,1010039.2763864273,0.068
9,1,Joanna Krupa,0.0687317960591577,0.027361390378304283,149186.17448111283,24239.202035207636,173425.37651632045,1010039.2763864273,0.068
9,1,Kathy Ireland,0.07469164739244886,0.024196466128934106,172972.50120109614,16426.04194509788,189398.543146194,1010039.2763864273,0.068
9,1,Tom DeLay,0.06794457744616673,0.018012412991902284,156717.3662704206,15627.677119204875,172345.0433896255,1010039.2763864273,0.068
9,1,Macy Gray,0.04016879584447438,0.006233876432191103,89180.32305083769,12611.67633300086,101791.99938383856,1010039.2763864273,0.068
9,1,Aaron Carter,0.06335752669153862,0.019861910995849344,140133.3259606999,20196.163995861134,160329.48995656104,1010039.2763864273,0.068
9,1,Mya,0.05955178641547115,0.023857508201051425,127612.85063596688,24204.65376372173,151817.50439968865,1010039.2763864273,0.068
9,1,Donny Osmond,0.05826028493878816,0.017647180867823378,126487.6736429063,21354.136564995115,147841.81020790138,1010039.2763864273,0.068
9,1,Kelly Osbourne,0.0571113082182405,0.017523653261342358,120475.4679084795,23647.061075657904,144122.52898413737,1010039.2763864273,0.068
9,2,Debi Mazar,0.0843978974161112,0.020353253618988255,173310.5076543273,17133.241830601455,190443.7494849288,1030086.3048067758,0.078
9,2,Melissa Joan Hart,0.1003272098220961,0.029012491670951542,206853.1285932544,16335.511721238187,223188.64031449257,1030086.3048067758,0.078
9,2,Mark Dacascos,0.07708517972567137,0.03075432417499564,148359.05595616595,23602.996476959637,171962.05243312553,1030086.3048067758,0.078
9,2,Chuck Liddell,0.0582283074001521,0.0035779317270965105,110363.86504403099,20350.5728056925,130714.43784972343,1030086.3048067758,0.078
9,2,Natalie Coughlin,0.05757032879004056,0.014792027268192426,109339.74045708936,18802.72831747924,128142.4687745686,1030086.3048067758,0.078
9,2,Louie Vito,0.060006859499107494,0.007103878319831793,112802.85906923693,21411.494208384007,134214.35327762095,1030086.3048067758,0.078
9,2,Michael Irvin,0.07448157143981277,0.015512044685897583,143397.5101768998,25281.803052901516,168679.31322980137,1030086.3048067758,0.078
9,2,Joanna Krupa,0.07673578806612487,0.0324617396868087,150399.60540765928,21024.131654941186,171423.7370626005,1030086.3048067758,0.078
9,2,Kathy Ireland,0.054200205633894084,0.0028470020846738807,103677.01703301554,17960.489854111664,121637.5068871272,1030086.3048067758,0.078
9,2,Tom DeLay,0.09907630631227023,0.020680827161754102,205369.46807175627,18861.175701111148,224230.6437728674,1030086.3048067758,0.078
9,2,Aaron Carter,0.08365626964225466,0.013800976476328542,153050.81255923145,35747.853537741736,188798.66609697317,1030086.3048067758,0.078
9,2,Mya,0.04363305693011448,0.011195524490660634,69824.79842524664,28416.766966268653,98241.56539151528,1030086.3048067758,0.078
9,2,Donny Osmond,0.06398271149924109,0.022697894668796372,120264.78808225066,25103.582595944183,145368.37067819483,1030086.3048067758,0.078
9,2,Kelly Osbourne,0.06661830782310904,0.0053714439005971394,134553.78790696457,15460.738696743198,150014.52660370775,1030086.3048067758,0.078
9,3,Debi Mazar,0.04751450084848838,0.00807801964376538,82258.29665167892,19321.84599638222,101580.14264806114,1087805.354311552,0.0
9,3,Melissa Joan Hart,0.08148678741770624,0.027735412557590954,150706.5543693309,24801.074028707983,175507.62839803885,1087805.354311552,0.0
9,3,Mark Dacascos,0.08070941886361686,0.02461817846549501,149917.16214980572,23576.78895297005,173493.95110277578,1087805.354311552,0.0
9,3,Chuck Liddell,0.08323414832765047,0.02396424981016564,156507.29575088102,22469.570223787156,178976.86597466815,1087805.354311552,0.0
9,3,Natalie Coughlin,0.08210264971777599,0.028479010430655698,143947.68553652606,32400.948699768236,176348.63423629428,1087805.354311552,0.0
9,3,Louie Vito,0.07940134520243763,0.02732026914751024,143897.90295174037,26306.63106863332,170204.5340203737,1087805.354311552,0.0
9,3,Michael Irvin,0.08969695009698614,0.022209027150452084,174742.53343055715,18204.646569256343,192947.1799998135,1087805.354311552,0.0
9,3,Joanna Krupa,0.08135330244184649,0.028276285580792856,145068.58043479754,29924.933021667865,174993.51345646536,1087805.354311552,0.0
9,3,Tom DeLay,0.052145661565269036,0.00970452605853894,93896.44226463148,18011.286833565664,111907.72909819716,1087805.354311552,0.0
9,3,Aaron Carter,0.07954342618842687,0.026546205004429897,144365.69813874608,26609.655800421424,170975.35393916751,1087805.354311552,0.0
9,3,Mya,0.08386470295770505,0.02911230034053376,146401.8064095034,33569.80473858886,179971.61114809223,1087805.354311552,0.0
9,3,Donny Osmond,0.07942220775773348,0.026505384065997055,144897.73113708725,26580.078953605822,171477.81009069306,1087805.354311552,0.0
9,3,Kelly Osbourne,0.07952489861435731,0.026468727629277447,145714.04312528064,25578.184187179693,171292.2273124603,1087805.354311552,0.0
9,4,Melissa Joan Hart,0.10929041206073115,0.032426034123268846,172411.144087754,46962.53635817288,219373.68044592682,1238303.6573213728,0.176
9,4,Mark Dacascos,0.08812093038252113,0.024926289831786973,142215.3436615469,36015.85585837164,178231.19951991856,1238303.6573213728,0.176
9,4,Chuck Liddell,0.0661760409937915,0.00955306110635148,106321.14241592101,26754.318548360396,133075.4609642814,1238303.6573213728,0.176
9,4,Natalie Coughlin,0.08947200278738819,0.026999424951805625,146773.13283749018,34196.26640223325,180969.3992397234,1238303.6573213728,0.176
9,4,Louie Vito,0.10555811152244665,0.02895686740164464,182384.98402759034,29364.098082310476,211749.08210990083,1238303.6573213728,0.176
9,4,Michael Irvin,0.09677575063721994,0.02273763345028865,168532.80768782573,25675.422712574746,194208.23040040044,1238303.6573213728,0.176
9,4,Joanna Krupa,0.09365118259296051,0.030657306543073318,143298.19183419217,43747.96266991189,187046.15450410405,1238303.6573213728,0.176
9,4,Aaron Carter,0.09531283358850541,0.02383350349152233,167137.7044781606,24795.721582380156,191933.42606054078,1238303.6573213728,0.176
9,4,Mya,0.08223923784146607,0.021819400075268607,125455.0622748769,39414.167721798636,164869.2299966755,1238303.6573213728,0.176
9,4,Donny Osmond,0.0808443100758156,0.02449175032569748,125146.26992451261,37952.373475199944,163098.64339971254,1238303.6573213728,0.176
9,4,Kelly Osbourne,0.09255918751715386,0.03130410420915269,148333.15189973224,38399.14293208552,186732.29483181777,1238303.6573213728,0.176
9,5,Melissa Joan Hart,0.11902835167203164,0.028340620289926673,175483.4448932486,52490.278868158945,227973.72376140754,1546864.6611124584,0.234
9,5,Mark Dacascos,0.09155132663660985,0.0282549608782997,125987.87269866711,49389.20865851479,175377.08135718186,1546864.6611124584,0.234
9,5,Natalie Coughlin,0.06564878866745123,0.009946631718043913,92630.63636812511,32817.55558829587,125448.19195642097,1546864.6611124584,0.234
9,5,Louie Vito,0.12048991690587245,0.024551918897280825,181247.81292033524,50129.69574584734,231377.50866618258,1546864.6611124584,0.234
9,5,Michael Irvin,0.11158886706248378,0.031876866538064146,168158.16623958756,42271.608585326336,210429.77482491394,1546864.6611124584,0.234
9,5,Joanna Krupa,0.10125458450422137,0.016189997195855316,137957.92520395963,55740.46468615743,193698.3898901171,1546864.6611124584,0.234
9,5,Aaron Carter,0.10405812063176391,0.021080720822284852,164656.43967037983,34686.578738965625,199343.0184093455,1546864.6611124584,0.234
9,5,Mya,0.09082187748180866,0.020420409454227066,121024.27784344823,52669.287140819775,173693.564984268,1546864.6611124584,0.234
9,5,Donny Osmond,0.09486414633382073,0.01983794755289993,123161.45864015272,58448.84206277395,181610.30070292667,1546864.6611124584,0.234
9,5,Kelly Osbourne,0.10069402010393631,0.024525495320257114,144795.80113266522,48033.25834623094,192829.05947889618,1546864.6611124584,0.234
