celebrity,season,week,judge_score,judge_percent,fan_percent_mean,fan_percent_std,is_exited,exit_week,final_rank,placement,n_valid_samples
Melissa Joan Hart,9,3,6.333333333333333,0.07364341085271317,0.08432333419776748,0.07620197755513325,False,6.0,,9.0,292
Mark Dacascos,9,3,6.0,0.06976744186046512,0.08626672721824712,0.07592046495787122,False,7.0,,6.0,292
Chuck Liddell,9,3,5.666666666666667,0.06589147286821706,0.10566430730316312,0.07774153734511652,False,4.0,,11.0,292
Natalie Coughlin,9,3,8.666666666666666,0.10077519379844961,0.08589094654826061,0.076204991208053,False,5.0,,10.0,292
Louie Vito,9,3,6.666666666666667,0.07751937984496124,0.09019011670391903,0.07389019987470707,False,6.0,,8.0,292
Michael Irvin,9,3,4.666666666666667,0.054263565891472874,0.10846971518893211,0.0741660166155945,False,7.0,,7.0,292
Joanna Krupa,9,3,7.666666666666667,0.08914728682170543,0.0869968706749991,0.08235812363413929,False,9.0,,4.0,292
Tom DeLay,9,3,5.0,0.05813953488372093,0.010880078035504384,0.008207693126772246,True,3.0,,13.0,292
Aaron Carter,9,3,7.0,0.08139534883720931,0.07796747353139874,0.062247904033314455,False,8.0,,5.0,292
Mya,9,3,9.0,0.10465116279069768,0.07973485945879313,0.08384437415469151,False,10.0,2.0,2.0,292
Donny Osmond,9,3,7.0,0.08139534883720931,0.0851143105886456,0.07554457079289009,False,10.0,1.0,1.0,292
Kelly Osbourne,9,3,6.666666666666667,0.07751937984496124,0.08393299367767593,0.07367018914418447,False,10.0,3.0,3.0,292
Melissa Joan Hart,9,4,9.333333333333334,0.11570247933884298,0.09113004792153362,0.085666454484114,False,6.0,,9.0,1878
Mark Dacascos,9,4,7.333333333333333,0.0909090909090909,0.0955462550065093,0.08286820341896331,False,7.0,,6.0,1878
Chuck Liddell,9,4,5.666666666666667,0.07024793388429752,0.015391465567171848,0.011704652048870362,True,4.0,,11.0,1878
Natalie Coughlin,9,4,8.0,0.09917355371900825,0.0966866920735388,0.08530624050019618,False,5.0,,10.0,1878
Louie Vito,9,4,5.333333333333333,0.06611570247933883,0.11236806717252905,0.08249832355449856,False,6.0,,8.0,1878
Michael Irvin,9,4,5.333333333333333,0.06611570247933883,0.11207020058610631,0.08356807507909073,False,7.0,,7.0,1878
Joanna Krupa,9,4,8.666666666666666,0.10743801652892561,0.09476794132177896,0.08266062958036202,False,9.0,,4.0,1878
Aaron Carter,9,4,6.0,0.0743801652892562,0.1054314999656295,0.08196588899806807,False,8.0,,5.0,1878
Mya,9,4,9.333333333333334,0.11570247933884298,0.09066626644733503,0.08180550834939093,False,10.0,2.0,2.0,1878
Donny Osmond,9,4,8.0,0.09917355371900825,0.09363280680055223,0.08207253703705944,False,10.0,1.0,1.0,1878
Kelly Osbourne,9,4,7.666666666666667,0.09504132231404959,0.09230875713731586,0.08194068724202819,False,10.0,3.0,3.0,1878
Melissa Joan Hart,9,5,7.666666666666667,0.09504132231404959,0.11254777709911688,0.09189350064929355,False,6.0,,9.0,1448
Mark Dacascos,9,5,8.666666666666666,0.10743801652892561,0.10347285657230007,0.09092834815469497,False,7.0,,6.0,1448
Natalie Coughlin,9,5,7.333333333333333,0.0909090909090909,0.01294909984974875,0.010494993678930318,True,5.0,,10.0,1448
Louie Vito,9,5,7.333333333333333,0.0909090909090909,0.11855106063026487,0.09332478667701984,False,6.0,,8.0,1448
Michael Irvin,9,5,7.0,0.08677685950413222,0.12101778589016901,0.09211914211231838,False,7.0,,7.0,1448
Joanna Krupa,9,5,8.0,0.09917355371900825,0.10994097130522323,0.09319230681982617,False,9.0,,4.0,1448
Aaron Carter,9,5,8.0,0.09917355371900825,0.10772614614889482,0.08951460650192057,False,8.0,,5.0,1448
Mya,9,5,9.0,0.11157024793388429,0.1029577304137248,0.09167072165945044,False,10.0,2.0,2.0,1448
Donny Osmond,9,5,9.666666666666666,0.11983471074380164,0.10348818761634149,0.09255546015675457,False,10.0,1.0,1.0,1448
Kelly Osbourne,9,5,8.0,0.09917355371900825,0.10734838447421632,0.09439433615132801,False,10.0,3.0,3.0,1448
Melissa Joan Hart,9,6,7.9999666666666664,0.0923076272187096,0.016305431182785282,0.013533927253103284,True,6.0,,9.0,376
Mark Dacascos,9,6,10.666666666666666,0.12307734911390075,0.1297082832337136,0.10146945428156584,False,7.0,,6.0,376
Louie Vito,9,6,8.0,0.09230801183542557,0.03572721462001366,0.01944026816103217,True,6.0,,8.0,376
Michael Irvin,9,6,7.333266666666667,0.08461490828237482,0.15704195187011102,0.10250124100584113,False,7.0,,7.0,376
Joanna Krupa,9,6,11.999966666666666,0.13846163313642237,0.12508510044274432,0.11017645438002739,False,9.0,,4.0,376
Aaron Carter,9,6,10.999933333333333,0.1269227470402782,0.12361284114481852,0.10547124941558741,False,8.0,,5.0,376
Mya,9,6,11.0,0.12692351627371015,0.12098073705748222,0.10482248393514983,False,10.0,2.0,2.0,376
Donny Osmond,9,6,10.3333,0.11923079733737538,0.13881160751310187,0.11213138253130603,False,10.0,1.0,1.0,376
Kelly Osbourne,9,6,8.333266666666667,0.09615340976180302,0.1527268329352295,0.10536031101720249,False,10.0,3.0,3.0,376
Mark Dacascos,9,7,7.166666666666667,0.12250712250712252,0.05741856931671626,0.025162889460896266,True,7.0,,6.0,338
Michael Irvin,9,7,7.833333333333333,0.1339031339031339,0.0213277758368411,0.01774644993921768,True,7.0,,7.0,338
Joanna Krupa,9,7,9.166666666666666,0.1566951566951567,0.18186029238970028,0.13904126932068578,False,9.0,,4.0,338
Aaron Carter,9,7,8.833333333333334,0.15099715099715103,0.18788032988253162,0.14048676531972418,False,8.0,,5.0,338
Mya,9,7,8.166666666666666,0.1396011396011396,0.18191540700169964,0.12468356651719696,False,10.0,2.0,2.0,338
Donny Osmond,9,7,8.666666666666666,0.14814814814814817,0.18979937346957246,0.12380750282496354,False,10.0,1.0,1.0,338
Kelly Osbourne,9,7,8.666666666666666,0.14814814814814817,0.1797982521029388,0.12368315730353391,False,10.0,3.0,3.0,338
Joanna Krupa,9,8,8.666666666666666,0.19847328244274806,0.24166522874089047,0.16651685026491242,False,9.0,,4.0,2321
Aaron Carter,9,8,8.333333333333334,0.19083969465648853,0.041733677299128025,0.03375185621851829,True,8.0,,5.0,2321
Mya,9,8,9.833333333333334,0.22519083969465647,0.22939005145303853,0.1652584572708187,False,10.0,2.0,2.0,2321
Donny Osmond,9,8,8.333333333333334,0.19083969465648853,0.2446195792672002,0.16070935428896083,False,10.0,1.0,1.0,2321
Kelly Osbourne,9,8,8.5,0.1946564885496183,0.24259146323974304,0.16533179136559653,False,10.0,3.0,3.0,2321
Joanna Krupa,9,9,9.0,0.25312587012017856,0.06178618868329739,0.04756085109797152,True,9.0,,4.0,2354
Mya,9,9,9.666633333333333,0.27187499707030244,0.29238369078277016,0.17606976309531838,False,10.0,2.0,2.0,2354
Donny Osmond,9,9,8.2222,0.23125016992245914,0.3267704225474636,0.18057802199300144,False,10.0,1.0,1.0,2354
Kelly Osbourne,9,9,8.6666,0.24374896288705994,0.31905969798646816,0.18199021024553916,False,10.0,3.0,3.0,2354
Mya,9,10,9.4444,0.3432030932030932,0.2686919665324544,0.11190941740003373,False,10.0,2.0,2.0,1931
Donny Osmond,9,10,9.6666,0.35127769056340485,0.6111558481904117,0.1488989449053566,False,10.0,1.0,1.0,1931
Kelly Osbourne,9,10,8.4074,0.305519216233502,0.12015218527713331,0.08308473068923014,False,10.0,3.0,3.0,1931
Aiden Turner,10,1,5.0,0.07177033492822966,0.08954196559236402,0.08136385185398616,False,4.0,,9.0,10000
Shannen Doherty,10,1,6.0,0.08612440191387559,0.09188435341323184,0.08374291124739412,False,2.0,,11.0,10000
Niecy Nash,10,1,6.0,0.08612440191387559,0.09027941387189797,0.08432849399002829,False,8.0,,5.0,10000
Buzz Aldrin,10,1,4.666666666666667,0.06698564593301436,0.09073673541571176,0.08240580492199624,False,3.0,,10.0,10000
Chad Ochocinco,10,1,6.0,0.08612440191387559,0.08974349561877004,0.08172891196207042,False,9.0,,4.0,10000
Evan Lysacek,10,1,7.666666666666667,0.11004784688995214,0.0907796291405552,0.0825610615080048,False,10.0,2.0,2.0,10000
Pamela Anderson,10,1,7.0,0.10047846889952153,0.09286374926914588,0.08385745666805429,False,7.0,,6.0,10000
Nicole Scherzinger,10,1,8.333333333333334,0.11961722488038277,0.09044708113480375,0.0824561183369319,False,10.0,1.0,1.0,10000
Erin Andrews,10,1,7.0,0.10047846889952153,0.09230638116328226,0.08423421044424217,False,10.0,3.0,3.0,10000
Kate Gosselin,10,1,5.333333333333333,0.07655502392344497,0.0909351605007331,0.08382243631486594,False,5.0,,8.0,10000
Jake Pavelka,10,1,6.666666666666667,0.09569377990430622,0.09048203487950461,0.08406213072060409,False,6.0,,7.0,10000
Aiden Turner,10,2,6.333333333333333,0.08636363636363636,0.10103662060443896,0.0789563448031586,False,4.0,,9.0,560
Shannen Doherty,10,2,6.666666666666667,0.09090909090909093,0.01012551639767703,0.008518737881538254,True,2.0,,11.0,560
Niecy Nash,10,2,7.0,0.09545454545454546,0.08577265426348378,0.07185109541966153,False,8.0,,5.0,560
Buzz Aldrin,10,2,4.0,0.05454545454545455,0.1331034033272877,0.07802962779603426,False,3.0,,10.0,560
Chad Ochocinco,10,2,5.333333333333333,0.07272727272727272,0.11056175059990414,0.07771645287964665,False,9.0,,4.0,560
Evan Lysacek,10,2,8.0,0.1090909090909091,0.08405642567440702,0.07577165278000157,False,10.0,2.0,2.0,560
Pamela Anderson,10,2,7.333333333333333,0.1,0.09383899291593509,0.08114508580562392,False,7.0,,6.0,560
Nicole Scherzinger,10,2,9.333333333333334,0.1272727272727273,0.08404912323626092,0.08003876486789525,False,10.0,1.0,1.0,560
Erin Andrews,10,2,7.666666666666667,0.10454545454545455,0.08215311092947618,0.06950138077991375,False,10.0,3.0,3.0,560
Kate Gosselin,10,2,5.0,0.06818181818181819,0.12201593916640006,0.0800692659063802,False,5.0,,8.0,560
Jake Pavelka,10,2,6.666666666666667,0.09090909090909093,0.0932864628847291,0.07390160717172731,False,6.0,,7.0,560
Aiden Turner,10,3,6.666666666666667,0.09852216748768472,0.10660975850609507,0.09489601760069906,False,4.0,,9.0,3270
Niecy Nash,10,3,7.0,0.10344827586206896,0.10698788095205536,0.09484282119711243,False,8.0,,5.0,3270
Buzz Aldrin,10,3,4.333333333333333,0.06403940886699507,0.023265167381995272,0.01650008271901363,True,3.0,,10.0,3270
Chad Ochocinco,10,3,6.666666666666667,0.09852216748768472,0.11166945236372726,0.09830426377863853,False,9.0,,4.0,3270
Evan Lysacek,10,3,8.666666666666666,0.12807881773399013,0.10515160404464198,0.09492982407398275,False,10.0,2.0,2.0,3270
Pamela Anderson,10,3,7.0,0.10344827586206896,0.10475906171060445,0.09230546946415454,False,7.0,,6.0,3270
Nicole Scherzinger,10,3,7.666666666666667,0.11330049261083744,0.10558166300299936,0.09683718028301437,False,10.0,1.0,1.0,3270
Erin Andrews,10,3,7.666666666666667,0.11330049261083744,0.10846500058543664,0.0956106325596698,False,10.0,3.0,3.0,3270
Kate Gosselin,10,3,5.0,0.07389162561576354,0.12082065704421602,0.09428013268560384,False,5.0,,8.0,3270
Jake Pavelka,10,3,7.0,0.10344827586206896,0.10668975440822877,0.09378716040306392,False,6.0,,7.0,3270
Aiden Turner,10,4,5.5,0.0889487870619946,0.019501449102705206,0.014940264983077529,True,4.0,,9.0,2177
Niecy Nash,10,4,6.0,0.09703504043126684,0.13043702467257917,0.10491844042292738,False,8.0,,5.0,2177
Chad Ochocinco,10,4,7.333333333333333,0.11859838274932613,0.11680770605747814,0.10200390305597916,False,9.0,,4.0,2177
Evan Lysacek,10,4,8.666666666666666,0.14016172506738542,0.11048404902129069,0.09750887225222352,False,10.0,2.0,2.0,2177
Pamela Anderson,10,4,7.833333333333333,0.12668463611859837,0.11908026326778097,0.10592443586304026,False,7.0,,6.0,2177
Nicole Scherzinger,10,4,8.333333333333334,0.13477088948787064,0.11384408776019231,0.10209293172896594,False,10.0,1.0,1.0,2177
Erin Andrews,10,4,6.5,0.10512129380053908,0.12275118763554466,0.0994796704422036,False,10.0,3.0,3.0,2177
Kate Gosselin,10,4,5.333333333333333,0.08625336927223719,0.14193839370460953,0.10272926310229889,False,5.0,,8.0,2177
Jake Pavelka,10,4,6.333333333333333,0.10242587601078167,0.1251558387778186,0.10248716121563463,False,6.0,,7.0,2177
Niecy Nash,10,5,6.0,0.10404624277456646,0.14568815373031982,0.11405024735058676,False,8.0,,5.0,3111
Chad Ochocinco,10,5,6.0,0.10404624277456646,0.14492898751620972,0.11387605780364712,False,9.0,,4.0,3111
Evan Lysacek,10,5,9.0,0.1560693641618497,0.13611828346051646,0.1166180751460937,False,10.0,2.0,2.0,3111
Pamela Anderson,10,5,7.0,0.12138728323699421,0.1387045022538052,0.11492803603957186,False,7.0,,6.0,3111
Nicole Scherzinger,10,5,9.666666666666666,0.16763005780346818,0.13229500626875296,0.11707219998808745,False,10.0,1.0,1.0,3111
Erin Andrews,10,5,7.333333333333333,0.12716763005780346,0.14063855527360672,0.1199462838472787,False,10.0,3.0,3.0,3111
Kate Gosselin,10,5,5.0,0.08670520231213873,0.0283176185855597,0.021038988447914547,True,5.0,,8.0,3111
Jake Pavelka,10,5,7.666666666666667,0.1329479768786127,0.13330889291122927,0.11322850569110701,False,6.0,,7.0,3111
Niecy Nash,10,6,8.6666,0.12440137359311731,0.1780530477092845,0.12891971885038656,False,8.0,,5.0,2461
Chad Ochocinco,10,6,10.3333,0.148325377166335,0.15595644047614032,0.1277965601788251,False,9.0,,4.0,2461
Evan Lysacek,10,6,9.0,0.12918703555466454,0.1724460370133699,0.12958282488968076,False,10.0,2.0,2.0,2461
Pamela Anderson,10,6,9.999933333333333,0.14354019367528983,0.15897491719449516,0.12396987213596244,False,7.0,,6.0,2461
Nicole Scherzinger,10,6,11.999966666666666,0.17224890226905065,0.15342992426824656,0.12865144354406824,False,10.0,1.0,1.0,2461
Erin Andrews,10,6,11.333333333333334,0.16267997069846646,0.15302509922442417,0.12699772401233814,False,10.0,3.0,3.0,2461
Jake Pavelka,10,6,8.3333,0.11961714704307622,0.028114534114039788,0.02196407319942673,True,6.0,,7.0,2461
Niecy Nash,10,7,8.166666666666666,0.15755627009646303,0.2020414670487515,0.13606840074934942,False,8.0,,5.0,1720
Chad Ochocinco,10,7,8.666666666666666,0.16720257234726688,0.19086989750437713,0.13376896301288416,False,9.0,,4.0,1720
Evan Lysacek,10,7,9.0,0.17363344051446947,0.18606639824233465,0.12926273005084582,False,10.0,2.0,2.0,1720
Pamela Anderson,10,7,8.5,0.16398713826366562,0.029620856813638713,0.02440643326126272,True,7.0,,6.0,1720
Nicole Scherzinger,10,7,9.0,0.17363344051446947,0.1898091544087879,0.1359879284032419,False,10.0,1.0,1.0,1720
Erin Andrews,10,7,8.5,0.16398713826366562,0.20159222598210985,0.14101071894684722,False,10.0,3.0,3.0,1720
Niecy Nash,10,8,7.166666666666667,0.16996047430830039,0.04950467857571251,0.03834504854910487,True,8.0,,5.0,3012
Chad Ochocinco,10,8,7.5,0.17786561264822132,0.25334029621959436,0.1669494009071533,False,9.0,,4.0,3012
Evan Lysacek,10,8,8.833333333333334,0.20948616600790512,0.235701751710953,0.16889774178461273,False,10.0,2.0,2.0,3012
Nicole Scherzinger,10,8,9.833333333333334,0.23320158102766797,0.22726137435546698,0.17034382518056562,False,10.0,1.0,1.0,3012
Erin Andrews,10,8,8.833333333333334,0.20948616600790512,0.23419189913827274,0.16831334839027157,False,10.0,3.0,3.0,3012
Chad Ochocinco,10,9,8.666666666666666,0.2300884955752212,0.06910426252718664,0.05226283473669536,True,9.0,,4.0,3065
Evan Lysacek,10,9,9.833333333333334,0.26106194690265483,0.3039599056278755,0.1937133865251627,False,10.0,2.0,2.0,3065
Nicole Scherzinger,10,9,9.833333333333334,0.26106194690265483,0.3073891322174281,0.19438889067706078,False,10.0,1.0,1.0,3065
Erin Andrews,10,9,9.333333333333334,0.24778761061946902,0.31954669962750787,0.19551221160220708,False,10.0,3.0,3.0,3065
Evan Lysacek,10,10,8.9629,0.325268368450467,0.285639977267504,0.1057263917297417,False,10.0,2.0,2.0,1755
Nicole Scherzinger,10,10,9.592566666666666,0.34811930389929624,0.6018660052748633,0.14493027479992082,False,10.0,1.0,1.0,1755
Erin Andrews,10,10,8.999933333333333,0.32661232765023673,0.11249401745763195,0.07988705591756777,False,10.0,3.0,3.0,1755
David Hasselhoff,11,1,5.0,0.06607929515418502,0.012243831495811862,0.00969158645858264,True,1.0,,12.0,1889
Florence Henderson,11,1,6.0,0.07929515418502202,0.08843045262031635,0.07526964480111435,False,5.0,,8.0,1889
Kyle Massey,11,1,7.666666666666667,0.1013215859030837,0.08665556120890669,0.0785382397283346,False,10.0,2.0,2.0,1889
Jennifer Grey,11,1,8.0,0.10572687224669602,0.08515680572704971,0.0790887879027273,False,10.0,1.0,1.0,1889
Rick Fox,11,1,7.333333333333333,0.09691629955947136,0.08606630461762413,0.08005321563206592,False,7.0,,6.0,1889
Kurt Warner,11,1,6.333333333333333,0.08370044052863435,0.09117950891059687,0.08185104490211746,False,8.0,,5.0,1889
Margaret Cho,11,1,5.0,0.06607929515418502,0.09797355925097012,0.0777440506890657,False,3.0,,10.0,1889
Michael Bolton,11,1,5.333333333333333,0.07048458149779735,0.09643107149566016,0.07778076185017924,False,2.0,,11.0,1889
Brandy,11,1,7.666666666666667,0.1013215859030837,0.08695319747248233,0.07993191070332527,False,9.0,,4.0,1889
The Situation,11,1,5.0,0.06607929515418502,0.09571995733207962,0.07860559356437313,False,4.0,,9.0,1889
Audrina Patridge,11,1,6.333333333333333,0.08370044052863435,0.08596849735792993,0.07550853368166212,False,6.0,,7.0,1889
Bristol Palin,11,1,6.0,0.07929515418502202,0.0872212525105715,0.07733509645006088,False,10.0,3.0,3.0,1889
Florence Henderson,11,2,6.333333333333333,0.08597285067873305,0.10129923746581741,0.08687807354999125,False,5.0,,8.0,3665
Kyle Massey,11,2,7.333333333333333,0.0995475113122172,0.09490534722437988,0.08425053662814061,False,10.0,2.0,2.0,3665
Jennifer Grey,11,2,8.0,0.10859728506787332,0.09566527118120664,0.08707826556966015,False,10.0,1.0,1.0,3665
Rick Fox,11,2,7.0,0.09502262443438915,0.09799552651638217,0.08518697926490883,False,7.0,,6.0,3665
Kurt Warner,11,2,7.0,0.09502262443438915,0.09749881720489809,0.0876679237240963,False,8.0,,5.0,3665
Margaret Cho,11,2,6.0,0.081447963800905,0.10278279413128093,0.08819984479980567,False,3.0,,10.0,3665
Michael Bolton,11,2,4.0,0.05429864253393666,0.022202451206971115,0.014794665507356974,True,2.0,,11.0,3665
Brandy,11,2,7.0,0.09502262443438915,0.09704767595128502,0.08842015164750097,False,9.0,,4.0,3665
The Situation,11,2,6.0,0.081447963800905,0.09840287442547534,0.0860772325029418,False,4.0,,9.0,3665
Audrina Patridge,11,2,7.666666666666667,0.10407239819004527,0.09623515591722295,0.08931617669685182,False,6.0,,7.0,3665
Bristol Palin,11,2,7.333333333333333,0.0995475113122172,0.09596484877508063,0.08572203564403488,False,10.0,3.0,3.0,3665
Florence Henderson,11,3,6.666666666666667,0.09049773755656108,0.11699252493443209,0.09508878895205584,False,5.0,,8.0,2248
Kyle Massey,11,3,7.666666666666667,0.10407239819004524,0.1030531505591457,0.08985109660658298,False,10.0,2.0,2.0,2248
Jennifer Grey,11,3,8.0,0.10859728506787329,0.10549236817659001,0.09323113952990227,False,10.0,1.0,1.0,2248
Rick Fox,11,3,8.0,0.10859728506787329,0.10310026718615645,0.09123255232928065,False,7.0,,6.0,2248
Kurt Warner,11,3,7.666666666666667,0.10407239819004524,0.10941383188605655,0.09290124138908978,False,8.0,,5.0,2248
Margaret Cho,11,3,6.0,0.08144796380090497,0.015969487504160513,0.01224720961570642,True,3.0,,10.0,2248
Brandy,11,3,8.0,0.10859728506787329,0.10617233327213993,0.09415798160753078,False,9.0,,4.0,2248
The Situation,11,3,6.666666666666667,0.09049773755656108,0.11296883526066989,0.09252325076657122,False,4.0,,9.0,2248
Audrina Patridge,11,3,8.666666666666666,0.1176470588235294,0.10629890792459228,0.0973000077734021,False,6.0,,7.0,2248
Bristol Palin,11,3,6.333333333333333,0.08597285067873302,0.12053829329605581,0.09530455506411689,False,10.0,3.0,3.0,2248
Florence Henderson,11,4,5.833333333333333,0.09776536312849161,0.12467301601229178,0.10229482802758189,False,5.0,,8.0,2893
Kyle Massey,11,4,6.666666666666667,0.11173184357541899,0.11947347743226355,0.10286393005224381,False,10.0,2.0,2.0,2893
Jennifer Grey,11,4,9.333333333333334,0.1564245810055866,0.12195565385240992,0.10823485759105109,False,10.0,1.0,1.0,2893
Rick Fox,11,4,6.5,0.10893854748603352,0.1204545772945449,0.10053684669854095,False,7.0,,6.0,2893
Kurt Warner,11,4,5.666666666666667,0.09497206703910614,0.126339594188833,0.10335145681156348,False,8.0,,5.0,2893
Brandy,11,4,8.0,0.1340782122905028,0.11691298225651928,0.10245200875330755,False,9.0,,4.0,2893
The Situation,11,4,4.666666666666667,0.0782122905027933,0.022262764081022686,0.016583241381952548,True,4.0,,9.0,2893
Audrina Patridge,11,4,7.666666666666667,0.12849162011173185,0.11776510074405226,0.1053715717848445,False,6.0,,7.0,2893
Bristol Palin,11,4,5.333333333333333,0.08938547486033518,0.13016283413806187,0.10193015387225256,False,10.0,3.0,3.0,2893
Florence Henderson,11,5,7.0,0.11538461538461538,0.019279330173770863,0.015463015038037336,True,5.0,,8.0,1597
Kyle Massey,11,5,6.666666666666667,0.10989010989010989,0.15353252656673885,0.11070710496302408,False,10.0,2.0,2.0,1597
Jennifer Grey,11,5,8.333333333333334,0.13736263736263737,0.13081275767066305,0.10977345902881334,False,10.0,1.0,1.0,1597
Rick Fox,11,5,8.0,0.13186813186813187,0.13506214049707171,0.11388273369842879,False,7.0,,6.0,1597
Kurt Warner,11,5,8.0,0.13186813186813187,0.1342242191978093,0.1110532080360631,False,8.0,,5.0,1597
Brandy,11,5,9.0,0.14835164835164835,0.1280609240520114,0.10891533476269091,False,9.0,,4.0,1597
Audrina Patridge,11,5,7.666666666666667,0.12637362637362637,0.13610697802259142,0.10947414349467723,False,6.0,,7.0,1597
Bristol Palin,11,5,6.0,0.0989010989010989,0.16292112381934334,0.11208977605271186,False,10.0,3.0,3.0,1597
Kyle Massey,11,6,9.999966666666666,0.14492754323323798,0.16203615392286377,0.11024815520067086,False,10.0,2.0,2.0,796
Jennifer Grey,11,6,9.666666666666666,0.14009709211577046,0.16771366559330675,0.1153374577961312,False,10.0,1.0,1.0,796
Rick Fox,11,6,10.0,0.1449280263266591,0.1534505679377514,0.10989624485186585,False,7.0,,6.0,796
Kurt Warner,11,6,7.3333,0.10628006954612891,0.20184513104784976,0.11103008934020658,False,8.0,,5.0,796
Brandy,11,6,11.999966666666666,0.17391314849856981,0.12972833894849584,0.10606002412049557,False,9.0,,4.0,796
Audrina Patridge,11,6,10.6666,0.1545889285615942,0.018844595748605728,0.016429258987374677,True,6.0,,7.0,796
Bristol Palin,11,6,9.333266666666667,0.13526519171803963,0.16638154680112638,0.1114476588448369,False,10.0,3.0,3.0,796
Kyle Massey,11,7,8.375,0.1606714628297362,0.19969963264253157,0.1395070770499653,False,10.0,2.0,2.0,1655
Jennifer Grey,11,7,9.125,0.1750599520383693,0.18696057414912434,0.13815576805849059,False,10.0,1.0,1.0,1655
Rick Fox,11,7,8.625,0.16546762589928057,0.027575313639120504,0.022628848969680877,True,7.0,,6.0,1655
Kurt Warner,11,7,8.75,0.16786570743405277,0.19093097926645455,0.13768409043556318,False,8.0,,5.0,1655
Brandy,11,7,9.125,0.1750599520383693,0.1877842651391241,0.1372379812550697,False,9.0,,4.0,1655
Bristol Palin,11,7,8.125,0.15587529976019185,0.20704923516364504,0.14125159489431266,False,10.0,3.0,3.0,1655
Kyle Massey,11,8,9.333333333333334,0.2113207547169811,0.2317037913844702,0.16902919058274565,False,10.0,2.0,2.0,2579
Jennifer Grey,11,8,9.5,0.2150943396226415,0.23101358536637895,0.16810239773059432,False,10.0,1.0,1.0,2579
Kurt Warner,11,8,8.0,0.1811320754716981,0.0450840015015365,0.03490124743143298,True,8.0,,5.0,2579
Brandy,11,8,9.5,0.2150943396226415,0.2302148299985506,0.16585849285077436,False,9.0,,4.0,2579
Bristol Palin,11,8,7.833333333333333,0.1773584905660377,0.26198379174906394,0.1682194136244639,False,10.0,3.0,3.0,2579
Kyle Massey,11,9,9.666666666666666,0.25438596491228066,0.3030666278925677,0.1792220443141168,False,10.0,2.0,2.0,2475
Jennifer Grey,11,9,10.0,0.2631578947368421,0.3058533459551754,0.18485103755544488,False,10.0,1.0,1.0,2475
Brandy,11,9,9.5,0.25,0.0614198493219411,0.048717840652565965,True,9.0,,4.0,2475
Bristol Palin,11,9,8.833333333333334,0.23245614035087722,0.32966017683031545,0.18159608463079377,False,10.0,3.0,3.0,2475
Kyle Massey,11,10,9.111066666666666,0.3293164561842317,0.27536499294354627,0.11003813671034879,False,10.0,2.0,2.0,1900
Jennifer Grey,11,10,10.0,0.36144665408832305,0.6057845467121064,0.1529655523955642,False,10.0,1.0,1.0,1900
Bristol Palin,11,10,8.555533333333335,0.3092368897274452,0.11885046034434754,0.08406199845026129,False,10.0,3.0,3.0,1900
Ralph Macchio,12,1,8.0,0.11594202898550725,0.0896861977645794,0.08175852671547833,False,9.0,,4.0,10000
Chelsea Kane,12,1,7.0,0.10144927536231885,0.09320582515967596,0.08386875512434629,False,10.0,3.0,3.0,10000
Kirstie Alley,12,1,7.666666666666667,0.11111111111111112,0.089745342555548,0.08226435758028577,False,10.0,2.0,2.0,10000
Hines Ward,12,1,7.0,0.10144927536231885,0.09076973042250823,0.08175987559807836,False,10.0,1.0,1.0,10000
Sugar Ray Leonard,12,1,5.666666666666667,0.0821256038647343,0.09104049419364368,0.0823979193315628,False,4.0,,9.0,10000
Chris Jericho,12,1,6.333333333333333,0.09178743961352656,0.09093284116542719,0.08268228102601069,False,6.0,,7.0,10000
Petra Nemcova,12,1,6.0,0.08695652173913043,0.09055437966154099,0.08150742506004596,False,5.0,,8.0,10000
Mike Catherwood,12,1,4.333333333333333,0.06280193236714976,0.091052492689,0.0826039900331223,False,2.0,,11.0,10000
Romeo,12,1,6.333333333333333,0.09178743961352656,0.09016754440711511,0.0821471540050434,False,8.0,,5.0,10000
Wendy Williams,12,1,4.666666666666667,0.0676328502415459,0.0917273525188419,0.08325620875728197,False,3.0,,10.0,10000
Kendra Wilkinson,12,1,6.0,0.08695652173913043,0.09111779946211905,0.08369566420455084,False,7.0,,6.0,10000
Ralph Macchio,12,2,7.0,0.09722222222222222,0.09427636984472582,0.08291019942828286,False,9.0,,4.0,1684
Chelsea Kane,12,2,6.0,0.08333333333333333,0.10636212338496252,0.08540818527506115,False,10.0,3.0,3.0,1684
Kirstie Alley,12,2,6.666666666666667,0.0925925925925926,0.0953409677459314,0.08501474382421585,False,10.0,2.0,2.0,1684
Hines Ward,12,2,7.666666666666667,0.10648148148148148,0.0924422224552906,0.08612937269641618,False,10.0,1.0,1.0,1684
Sugar Ray Leonard,12,2,5.666666666666667,0.0787037037037037,0.10766457437083368,0.08794181426271191,False,4.0,,9.0,1684
Chris Jericho,12,2,7.666666666666667,0.10648148148148148,0.0939855413886983,0.08287464314308413,False,6.0,,7.0,1684
Petra Nemcova,12,2,6.0,0.08333333333333333,0.10131811691709927,0.08406203440210543,False,5.0,,8.0,1684
Mike Catherwood,12,2,5.666666666666667,0.0787037037037037,0.011822469301666227,0.009224956874041007,True,2.0,,11.0,1684
Romeo,12,2,7.666666666666667,0.10648148148148148,0.09441730329682564,0.08437230797103264,False,8.0,,5.0,1684
