season,week,celebrity,judge_score,is_exited,exit_week,final_rank,placement,results,judge_corr
10,5,Chad Ochocinco,6.0,False,9.0,,4,Eliminated Week 9,0.13981986488740145
10,6,Chad Ochocinco,10.3333,False,9.0,,4,Eliminated Week 9,0.13981986488740145
10,7,Chad Ochocinco,8.666666666666666,False,9.0,,4,Eliminated Week 9,0.13981986488740145
10,8,Chad Ochocinco,7.5,False,9.0,,4,Eliminated Week 9,0.13981986488740145
10,9,Chad Ochocinco,8.666666666666666,True,9.0,,4,Eliminated Week 9,0.13981986488740145
10,1,Evan Lysacek,7.666666666666667,False,10.0,2.0,2,2nd Place,0.5735612357920624
10,2,Evan Lysacek,8.0,False,10.0,2.0,2,2nd Place,0.5735612357920624
10,3,Evan Lysacek,8.666666666666666,False,10.0,2.0,2,2nd Place,0.5735612357920624
10,4,Evan Lysacek,8.666666666666666,False,10.0,2.0,2,2nd Place,0.5735612357920624
10,5,Evan Lysacek,9.0,False,10.0,2.0,2,2nd Place,0.5735612357920624
10,6,Evan Lysacek,9.0,False,10.0,2.0,2,2nd Place,0.5735612357920624
10,7,Evan Lysacek,9.0,False,10.0,2.0,2,2nd Place,0.5735612357920624
10,8,Evan Lysacek,8.833333333333334,False,10.0,2.0,2,2nd Place,0.5735612357920624
10,9,Evan Lysacek,9.833333333333334,False,10.0,2.0,2,2nd Place,0.5735612357920624
10,10,Evan Lysacek,8.9629,False,10.0,2.0,2,2nd Place,0.5735612357920624
10,1,Pamela Anderson,7.0,False,7.0,,6,Eliminated Week 7,0.5
10,2,Pamela Anderson,7.333333333333333,False,7.0,,6,Eliminated Week 7,0.5
10,3,Pamela Anderson,7.0,False,7.0,,6,Eliminated Week 7,0.5
10,4,Pamela Anderson,7.833333333333333,False,7.0,,6,Eliminated Week 7,0.5
10,5,Pamela Anderson,7.0,False,7.0,,6,Eliminated Week 7,0.5
10,6,Pamela Anderson,9.999933333333333,False,7.0,,6,Eliminated Week 7,0.5
10,7,Pamela Anderson,8.5,True,7.0,,6,Eliminated Week 7,0.5
10,1,Nicole Scherzinger,8.333333333333334,False,10.0,1.0,1,1st Place,0.3259223440443022
10,2,Nicole Scherzinger,9.333333333333334,False,10.0,1.0,1,1st Place,0.3259223440443022
10,3,Nicole Scherzinger,7.666666666666667,False,10.0,1.0,1,1st Place,0.3259223440443022
10,4,Nicole Scherzinger,8.333333333333334,False,10.0,1.0,1,1st Place,0.3259223440443022
10,5,Nicole Scherzinger,9.666666666666666,False,10.0,1.0,1,1st Place,0.3259223440443022
10,6,Nicole Scherzinger,11.999966666666666,False,10.0,1.0,1,1st Place,0.3259223440443022
10,7,Nicole Scherzinger,9.0,False,10.0,1.0,1,1st Place,0.3259223440443022
10,8,Nicole Scherzinger,9.833333333333334,False,10.0,1.0,1,1st Place,0.3259223440443022
10,9,Nicole Scherzinger,9.833333333333334,False,10.0,1.0,1,1st Place,0.3259223440443022
10,10,Nicole Scherzinger,9.592566666666666,False,10.0,1.0,1,1st Place,0.3259223440443022
10,1,Erin Andrews,7.0,False,10.0,3.0,3,3rd Place,0.37814564083101154
10,2,Erin Andrews,7.666666666666667,False,10.0,3.0,3,3rd Place,0.37814564083101154
10,3,Erin Andrews,7.666666666666667,False,10.0,3.0,3,3rd Place,0.37814564083101154
10,4,Erin Andrews,6.5,False,10.0,3.0,3,3rd Place,0.37814564083101154
10,5,Erin Andrews,7.333333333333333,False,10.0,3.0,3,3rd Place,0.37814564083101154
10,6,Erin Andrews,11.333333333333334,False,10.0,3.0,3,3rd Place,0.37814564083101154
10,7,Erin Andrews,8.5,False,10.0,3.0,3,3rd Place,0.37814564083101154
10,8,Erin Andrews,8.833333333333334,False,10.0,3.0,3,3rd Place,0.37814564083101154
10,9,Erin Andrews,9.333333333333334,False,10.0,3.0,3,3rd Place,0.37814564083101154
10,10,Erin Andrews,8.999933333333333,False,10.0,3.0,3,3rd Place,0.37814564083101154
10,1,Kate Gosselin,5.333333333333333,False,5.0,,8,Eliminated Week 5,0.1645898033750316
10,2,Kate Gosselin,5.0,False,5.0,,8,Eliminated Week 5,0.1645898033750316
10,3,Kate Gosselin,5.0,False,5.0,,8,Eliminated Week 5,0.1645898033750316
10,4,Kate Gosselin,5.333333333333333,False,5.0,,8,Eliminated Week 5,0.1645898033750316
10,5,Kate Gosselin,5.0,True,5.0,,8,Eliminated Week 5,0.1645898033750316
10,1,Jake Pavelka,6.666666666666667,False,6.0,,7,Eliminated Week 6,0.5544704779401922
10,2,Jake Pavelka,6.666666666666667,False,6.0,,7,Eliminated Week 6,0.5544704779401922
10,3,Jake Pavelka,7.0,False,6.0,,7,Eliminated Week 6,0.5544704779401922
10,4,Jake Pavelka,6.333333333333333,False,6.0,,7,Eliminated Week 6,0.5544704779401922
10,5,Jake Pavelka,7.666666666666667,False,6.0,,7,Eliminated Week 6,0.5544704779401922
10,6,Jake Pavelka,8.3333,True,6.0,,7,Eliminated Week 6,0.5544704779401922
11,1,David Hasselhoff,5.0,True,1.0,,12,Eliminated Week 1,0.5
11,1,Florence Henderson,6.0,False,5.0,,8,Eliminated Week 5,0.12203552699077275
11,2,Florence Henderson,6.333333333333333,False,5.0,,8,Eliminated Week 5,0.12203552699077275
11,3,Florence Henderson,6.666666666666667,False,5.0,,8,Eliminated Week 5,0.12203552699077275
11,4,Florence Henderson,5.833333333333333,False,5.0,,8,Eliminated Week 5,0.12203552699077275
11,5,Florence Henderson,7.0,True,5.0,,8,Eliminated Week 5,0.12203552699077275
11,1,Kyle Massey,7.666666666666667,False,10.0,2.0,2,2nd Place,0.40468671574664117
11,2,Kyle Massey,7.333333333333333,False,10.0,2.0,2,2nd Place,0.40468671574664117
11,3,Kyle Massey,7.666666666666667,False,10.0,2.0,2,2nd Place,0.40468671574664117
11,4,Kyle Massey,6.666666666666667,False,10.0,2.0,2,2nd Place,0.40468671574664117
11,5,Kyle Massey,6.666666666666667,False,10.0,2.0,2,2nd Place,0.40468671574664117
11,6,Kyle Massey,9.999966666666666,False,10.0,2.0,2,2nd Place,0.40468671574664117
11,7,Kyle Massey,8.375,False,10.0,2.0,2,2nd Place,0.40468671574664117
11,8,Kyle Massey,9.333333333333334,False,10.0,2.0,2,2nd Place,0.40468671574664117
11,9,Kyle Massey,9.666666666666666,False,10.0,2.0,2,2nd Place,0.40468671574664117
11,10,Kyle Massey,9.111066666666666,False,10.0,2.0,2,2nd Place,0.40468671574664117
11,1,Jennifer Grey,8.0,False,10.0,1.0,1,1st Place,0.4854935286703585
11,2,Jennifer Grey,8.0,False,10.0,1.0,1,1st Place,0.4854935286703585
11,3,Jennifer Grey,8.0,False,10.0,1.0,1,1st Place,0.4854935286703585
11,4,Jennifer Grey,9.333333333333334,False,10.0,1.0,1,1st Place,0.4854935286703585
11,5,Jennifer Grey,8.333333333333334,False,10.0,1.0,1,1st Place,0.4854935286703585
11,6,Jennifer Grey,9.666666666666666,False,10.0,1.0,1,1st Place,0.4854935286703585
11,7,Jennifer Grey,9.125,False,10.0,1.0,1,1st Place,0.4854935286703585
11,8,Jennifer Grey,9.5,False,10.0,1.0,1,1st Place,0.4854935286703585
11,9,Jennifer Grey,10.0,False,10.0,1.0,1,1st Place,0.4854935286703585
11,10,Jennifer Grey,10.0,False,10.0,1.0,1,1st Place,0.4854935286703585
11,1,Rick Fox,7.333333333333333,False,7.0,,6,Eliminated Week 7,0.39599371320776955
11,2,Rick Fox,7.0,False,7.0,,6,Eliminated Week 7,0.39599371320776955
11,3,Rick Fox,8.0,False,7.0,,6,Eliminated Week 7,0.39599371320776955
11,4,Rick Fox,6.5,False,7.0,,6,Eliminated Week 7,0.39599371320776955
11,5,Rick Fox,8.0,False,7.0,,6,Eliminated Week 7,0.39599371320776955
11,6,Rick Fox,10.0,False,7.0,,6,Eliminated Week 7,0.39599371320776955
11,7,Rick Fox,8.625,True,7.0,,6,Eliminated Week 7,0.39599371320776955
11,1,Kurt Warner,6.333333333333333,False,8.0,,5,Eliminated Week 8,0.3591409575452472
11,2,Kurt Warner,7.0,False,8.0,,5,Eliminated Week 8,0.3591409575452472
11,3,Kurt Warner,7.666666666666667,False,8.0,,5,Eliminated Week 8,0.3591409575452472
11,4,Kurt Warner,5.666666666666667,False,8.0,,5,Eliminated Week 8,0.3591409575452472
11,5,Kurt Warner,8.0,False,8.0,,5,Eliminated Week 8,0.3591409575452472
11,6,Kurt Warner,7.3333,False,8.0,,5,Eliminated Week 8,0.3591409575452472
11,7,Kurt Warner,8.75,False,8.0,,5,Eliminated Week 8,0.3591409575452472
11,8,Kurt Warner,8.0,True,8.0,,5,Eliminated Week 8,0.3591409575452472
11,1,Margaret Cho,5.0,False,3.0,,10,Eliminated Week 3,0.5
11,2,Margaret Cho,6.0,False,3.0,,10,Eliminated Week 3,0.5
11,3,Margaret Cho,6.0,True,3.0,,10,Eliminated Week 3,0.5
11,1,Michael Bolton,5.333333333333333,False,2.0,,11,Eliminated Week 2,1.0
11,2,Michael Bolton,4.0,True,2.0,,11,Eliminated Week 2,1.0
11,1,Brandy,7.666666666666667,False,9.0,,4,Eliminated Week 9,0.31023197118085255
11,2,Brandy,7.0,False,9.0,,4,Eliminated Week 9,0.31023197118085255
11,3,Brandy,8.0,False,9.0,,4,Eliminated Week 9,0.31023197118085255
11,4,Brandy,8.0,False,9.0,,4,Eliminated Week 9,0.31023197118085255
11,5,Brandy,9.0,False,9.0,,4,Eliminated Week 9,0.31023197118085255
11,6,Brandy,11.999966666666666,False,9.0,,4,Eliminated Week 9,0.31023197118085255
11,7,Brandy,9.125,False,9.0,,4,Eliminated Week 9,0.31023197118085255
11,8,Brandy,9.5,False,9.0,,4,Eliminated Week 9,0.31023197118085255
11,9,Brandy,9.5,True,9.0,,4,Eliminated Week 9,0.31023197118085255
11,1,The Situation,5.0,False,4.0,,9,Eliminated Week 4,0.24350541197871145
11,2,The Situation,6.0,False,4.0,,9,Eliminated Week 4,0.24350541197871145
11,3,The Situation,6.666666666666667,False,4.0,,9,Eliminated Week 4,0.24350541197871145
11,4,The Situation,4.666666666666667,True,4.0,,9,Eliminated Week 4,0.24350541197871145
11,1,Audrina Patridge,6.333333333333333,False,6.0,,7,Eliminated Week 6,0.436112343500006
11,2,Audrina Patridge,7.666666666666667,False,6.0,,7,Eliminated Week 6,0.436112343500006
11,3,Audrina Patridge,8.666666666666666,False,6.0,,7,Eliminated Week 6,0.436112343500006
11,4,Audrina Patridge,7.666666666666667,False,6.0,,7,Eliminated Week 6,0.436112343500006
11,5,Audrina Patridge,7.666666666666667,False,6.0,,7,Eliminated Week 6,0.436112343500006
11,6,Audrina Patridge,10.6666,True,6.0,,7,Eliminated Week 6,0.436112343500006
11,1,Bristol Palin,6.0,False,10.0,3.0,3,3rd Place,0.12732200375003505
11,2,Bristol Palin,7.333333333333333,False,10.0,3.0,3,3rd Place,0.12732200375003505
11,3,Bristol Palin,6.333333333333333,False,10.0,3.0,3,3rd Place,0.12732200375003505
11,4,Bristol Palin,5.333333333333333,False,10.0,3.0,3,3rd Place,0.12732200375003505
11,5,Bristol Palin,6.0,False,10.0,3.0,3,3rd Place,0.12732200375003505
11,6,Bristol Palin,9.333266666666667,False,10.0,3.0,3,3rd Place,0.12732200375003505
11,7,Bristol Palin,8.125,False,10.0,3.0,3,3rd Place,0.12732200375003505
11,8,Bristol Palin,7.833333333333333,False,10.0,3.0,3,3rd Place,0.12732200375003505
11,9,Bristol Palin,8.833333333333334,False,10.0,3.0,3,3rd Place,0.12732200375003505
11,10,Bristol Palin,8.555533333333335,False,10.0,3.0,3,3rd Place,0.12732200375003505
12,1,Ralph Macchio,8.0,False,9.0,,4,Eliminated Week 9,0.6264006039386534
12,2,Ralph Macchio,7.0,False,9.0,,4,Eliminated Week 9,0.6264006039386534
12,3,Ralph Macchio,7.0,False,9.0,,4,Eliminated Week 9,0.6264006039386534
12,4,Ralph Macchio,8.333333333333334,False,9.0,,4,Eliminated Week 9,0.6264006039386534
12,5,Ralph Macchio,7.333333333333333,False,9.0,,4,Eliminated Week 9,0.6264006039386534
12,6,Ralph Macchio,8.0,False,9.0,,4,Eliminated Week 9,0.6264006039386534
12,7,Ralph Macchio,8.25,False,9.0,,4,Eliminated Week 9,0.6264006039386534
12,8,Ralph Macchio,7.666666666666667,False,9.0,,4,Eliminated Week 9,0.6264006039386534
12,9,Ralph Macchio,8.0,True,9.0,,4,Eliminated Week 9,0.6264006039386534
12,1,Chelsea Kane,7.0,False,10.0,3.0,3,3rd Place,0.1842278131134102
12,2,Chelsea Kane,6.0,False,10.0,3.0,3,3rd Place,0.1842278131134102
12,3,Chelsea Kane,7.666666666666667,False,10.0,3.0,3,3rd Place,0.1842278131134102
12,4,Chelsea Kane,8.666666666666666,False,10.0,3.0,3,3rd Place,0.1842278131134102
12,5,Chelsea Kane,8.666666666666666,False,10.0,3.0,3,3rd Place,0.1842278131134102
12,6,Chelsea Kane,9.333333333333334,False,10.0,3.0,3,3rd Place,0.1842278131134102
12,7,Chelsea Kane,8.0,False,10.0,3.0,3,3rd Place,0.1842278131134102
12,8,Chelsea Kane,9.166666666666666,False,10.0,3.0,3,3rd Place,0.1842278131134102
12,9,Chelsea Kane,12.166666666666666,False,10.0,3.0,3,3rd Place,0.1842278131134102
12,10,Chelsea Kane,9.888866666666667,False,10.0,3.0,3,3rd Place,0.1842278131134102
12,1,Kirstie Alley,7.666666666666667,False,10.0,2.0,2,2nd Place,0.0674979866943542
12,2,Kirstie Alley,6.666666666666667,False,10.0,2.0,2,2nd Place,0.0674979866943542
12,3,Kirstie Alley,7.0,False,10.0,2.0,2,2nd Place,0.0674979866943542
12,4,Kirstie Alley,7.333333333333333,False,10.0,2.0,2,2nd Place,0.0674979866943542
12,5,Kirstie Alley,7.666666666666667,False,10.0,2.0,2,2nd Place,0.0674979866943542
12,6,Kirstie Alley,8.666666666666666,False,10.0,2.0,2,2nd Place,0.0674979866943542
12,7,Kirstie Alley,7.5,False,10.0,2.0,2,2nd Place,0.0674979866943542
12,8,Kirstie Alley,8.833333333333334,False,10.0,2.0,2,2nd Place,0.0674979866943542
12,9,Kirstie Alley,9.0,False,10.0,2.0,2,2nd Place,0.0674979866943542
12,10,Kirstie Alley,9.3333,False,10.0,2.0,2,2nd Place,0.0674979866943542
12,1,Hines Ward,7.0,False,10.0,1.0,1,1st Place,0.4219907402289012
12,2,Hines Ward,7.666666666666667,False,10.0,1.0,1,1st Place,0.4219907402289012
12,3,Hines Ward,8.333333333333334,False,10.0,1.0,1,1st Place,0.4219907402289012
12,4,Hines Ward,8.333333333333334,False,10.0,1.0,1,1st Place,0.4219907402289012
12,5,Hines Ward,9.0,False,10.0,1.0,1,1st Place,0.4219907402289012
12,6,Hines Ward,9.0,False,10.0,1.0,1,1st Place,0.4219907402289012
12,7,Hines Ward,8.25,False,10.0,1.0,1,1st Place,0.4219907402289012
12,8,Hines Ward,9.0,False,10.0,1.0,1,1st Place,0.4219907402289012
12,9,Hines Ward,10.0,False,10.0,1.0,1,1st Place,0.4219907402289012
12,10,Hines Ward,9.888866666666667,False,10.0,1.0,1,1st Place,0.4219907402289012
12,1,Sugar Ray Leonard,5.666666666666667,False,4.0,,9,Eliminated Week 4,0.05278640450004207
12,2,Sugar Ray Leonard,5.666666666666667,False,4.0,,9,Eliminated Week 4,0.05278640450004207
12,3,Sugar Ray Leonard,6.666666666666667,False,4.0,,9,Eliminated Week 4,0.05278640450004207
12,4,Sugar Ray Leonard,7.0,True,4.0,,9,Eliminated Week 4,0.05278640450004207
12,1,Chris Jericho,6.333333333333333,False,6.0,,7,Eliminated Week 6,0.64638501094228
12,2,Chris Jericho,7.666666666666667,False,6.0,,7,Eliminated Week 6,0.64638501094228
12,3,Chris Jericho,7.0,False,6.0,,7,Eliminated Week 6,0.64638501094228
12,4,Chris Jericho,7.666666666666667,False,6.0,,7,Eliminated Week 6,0.64638501094228
12,5,Chris Jericho,8.666666666666666,False,6.0,,7,Eliminated Week 6,0.64638501094228
12,6,Chris Jericho,7.333333333333333,True,6.0,,7,Eliminated Week 6,0.64638501094228
12,1,Petra Nemcova,6.0,False,5.0,,8,Eliminated Week 5,0.3449565817634894
12,2,Petra Nemcova,6.0,False,5.0,,8,Eliminated Week 5,0.3449565817634894
12,3,Petra Nemcova,8.333333333333334,False,5.0,,8,Eliminated Week 5,0.3449565817634894
12,4,Petra Nemcova,7.666666666666667,False,5.0,,8,Eliminated Week 5,0.3449565817634894
12,5,Petra Nemcova,7.333333333333333,True,5.0,,8,Eliminated Week 5,0.3449565817634894
12,1,Mike Catherwood,4.333333333333333,False,2.0,,11,Eliminated Week 2,5.551115123125783e-17
12,2,Mike Catherwood,5.666666666666667,True,2.0,,11,Eliminated Week 2,5.551115123125783e-17
12,1,Romeo,6.333333333333333,False,8.0,,5,Eliminated Week 8,0.4386214229824705
12,2,Romeo,7.666666666666667,False,8.0,,5,Eliminated Week 8,0.4386214229824705
12,3,Romeo,6.666666666666667,False,8.0,,5,Eliminated Week 8,0.4386214229824705
12,4,Romeo,7.666666666666667,False,8.0,,5,Eliminated Week 8,0.4386214229824705
12,5,Romeo,8.666666666666666,False,8.0,,5,Eliminated Week 8,0.4386214229824705
12,6,Romeo,9.333333333333334,False,8.0,,5,Eliminated Week 8,0.4386214229824705
12,7,Romeo,7.5,False,8.0,,5,Eliminated Week 8,0.4386214229824705
12,8,Romeo,8.666666666666666,True,8.0,,5,Eliminated Week 8,0.4386214229824705
12,1,Wendy Williams,4.666666666666667,False,3.0,,10,Eliminated Week 3,0.5
12,2,Wendy Williams,5.666666666666667,False,3.0,,10,Eliminated Week 3,0.5
12,3,Wendy Williams,5.0,True,3.0,,10,Eliminated Week 3,0.5
12,1,Kendra Wilkinson,6.0,False,7.0,,6,Eliminated Week 7,0.3438262381113939
12,2,Kendra Wilkinson,6.333333333333333,False,7.0,,6,Eliminated Week 7,0.3438262381113939
12,3,Kendra Wilkinson,7.666666666666667,False,7.0,,6,Eliminated Week 7,0.3438262381113939
12,4,Kendra Wilkinson,6.0,False,7.0,,6,Eliminated Week 7,0.3438262381113939
12,5,Kendra Wilkinson,7.333333333333333,False,7.0,,6,Eliminated Week 7,0.3438262381113939
12,6,Kendra Wilkinson,8.333333333333334,False,7.0,,6,Eliminated Week 7,0.3438262381113939
12,7,Kendra Wilkinson,7.625,True,7.0,,6,Eliminated Week 7,0.3438262381113939
13,1,Elisabetta Canalis,5.0,False,2.0,,11,Eliminated Week 2,0.0
13,2,Elisabetta Canalis,7.0,True,2.0,,11,Eliminated Week 2,0.0
13,1,David Arquette,6.0,False,7.0,,6,Eliminated Week 7,0.2321428571428571
13,2,David Arquette,6.0,False,7.0,,6,Eliminated Week 7,0.2321428571428571
13,3,David Arquette,8.0,False,7.0,,6,Eliminated Week 7,0.2321428571428571
13,4,David Arquette,7.666666666666667,False,7.0,,6,Eliminated Week 7,0.2321428571428571
13,5,David Arquette,8.333333333333334,False,7.0,,6,Eliminated Week 7,0.2321428571428571
13,6,David Arquette,7.666666666666667,False,7.0,,6,Eliminated Week 7,0.2321428571428571
13,7,David Arquette,7.833333333333333,True,7.0,,6,Eliminated Week 7,0.2321428571428571
13,1,Ricki Lake,6.666666666666667,False,10.0,3.0,3,3rd Place,0.45008650965718633
13,2,Ricki Lake,7.666666666666667,False,10.0,3.0,3,3rd Place,0.45008650965718633
13,3,Ricki Lake,9.0,False,10.0,3.0,3,3rd Place,0.45008650965718633
13,4,Ricki Lake,9.666666666666666,False,10.0,3.0,3,3rd Place,0.45008650965718633
13,5,Ricki Lake,8.0,False,10.0,3.0,3,3rd Place,0.45008650965718633
13,6,Ricki Lake,9.666666666666666,False,10.0,3.0,3,3rd Place,0.45008650965718633
13,7,Ricki Lake,8.833333333333334,False,10.0,3.0,3,3rd Place,0.45008650965718633
13,8,Ricki Lake,8.666666666666666,False,10.0,3.0,3,3rd Place,0.45008650965718633
13,9,Ricki Lake,11.166633333333332,False,10.0,3.0,3,3rd Place,0.45008650965718633
13,10,Ricki Lake,9.3333,False,10.0,3.0,3,3rd Place,0.45008650965718633
13,1,J.R. Martinez,7.333333333333333,False,10.0,1.0,1,1st Place,0.6568436543290888
13,2,J.R. Martinez,7.333333333333333,False,10.0,1.0,1,1st Place,0.6568436543290888
13,3,J.R. Martinez,8.666666666666666,False,10.0,1.0,1,1st Place,0.6568436543290888
13,4,J.R. Martinez,8.666666666666666,False,10.0,1.0,1,1st Place,0.6568436543290888
13,5,J.R. Martinez,9.333333333333334,False,10.0,1.0,1,1st Place,0.6568436543290888
13,6,J.R. Martinez,9.666666666666666,False,10.0,1.0,1,1st Place,0.6568436543290888
13,7,J.R. Martinez,8.0,False,10.0,1.0,1,1st Place,0.6568436543290888
13,8,J.R. Martinez,10.0,False,10.0,1.0,1,1st Place,0.6568436543290888
13,9,J.R. Martinez,9.333333333333334,False,10.0,1.0,1,1st Place,0.6568436543290888
13,10,J.R. Martinez,9.388833333333332,False,10.0,1.0,1,1st Place,0.6568436543290888
13,1,Metta World Peace (Ron),4.666666666666667,True,1.0,,12,Eliminated Week 1,0.5
13,1,Hope Solo,7.0,False,9.0,,4,Eliminated Week 9,0.33817288073711
13,2,Hope Solo,6.333333333333333,False,9.0,,4,Eliminated Week 9,0.33817288073711
13,3,Hope Solo,8.0,False,9.0,,4,Eliminated Week 9,0.33817288073711
13,4,Hope Solo,8.0,False,9.0,,4,Eliminated Week 9,0.33817288073711
13,5,Hope Solo,8.0,False,9.0,,4,Eliminated Week 9,0.33817288073711
13,6,Hope Solo,6.666666666666667,False,9.0,,4,Eliminated Week 9,0.33817288073711
13,7,Hope Solo,8.333333333333334,False,9.0,,4,Eliminated Week 9,0.33817288073711
13,8,Hope Solo,8.666666666666666,False,9.0,,4,Eliminated Week 9,0.33817288073711
13,9,Hope Solo,8.1666,True,9.0,,4,Eliminated Week 9,0.33817288073711
13,1,Chynna Phillips,7.333333333333333,False,4.0,,9,Eliminated Week 4,0.8784446313307283
13,2,Chynna Phillips,7.0,False,4.0,,9,Eliminated Week 4,0.8784446313307283
13,3,Chynna Phillips,8.666666666666666,False,4.0,,9,Eliminated Week 4,0.8784446313307283
13,4,Chynna Phillips,7.0,True,4.0,,9,Eliminated Week 4,0.8784446313307283
13,1,Kristin Cavallari,6.333333333333333,False,3.0,,10,Eliminated Week 3,0.33633658232300573
13,2,Kristin Cavallari,7.333333333333333,False,3.0,,10,Eliminated Week 3,0.33633658232300573
13,3,Kristin Cavallari,8.0,True,3.0,,10,Eliminated Week 3,0.33633658232300573
13,1,Carson Kressley,5.666666666666667,False,5.0,,8,Eliminated Week 5,0.6889822365046137
13,2,Carson Kressley,6.0,False,5.0,,8,Eliminated Week 5,0.6889822365046137
13,3,Carson Kressley,7.666666666666667,False,5.0,,8,Eliminated Week 5,0.6889822365046137
13,4,Carson Kressley,6.666666666666667,False,5.0,,8,Eliminated Week 5,0.6889822365046137
13,5,Carson Kressley,6.333333333333333,True,5.0,,8,Eliminated Week 5,0.6889822365046137
13,1,Chaz Bono,5.666666666666667,False,6.0,,7,Eliminated Week 6,0.28619100647006046
13,2,Chaz Bono,5.666666666666667,False,6.0,,7,Eliminated Week 6,0.28619100647006046
13,3,Chaz Bono,6.0,False,6.0,,7,Eliminated Week 6,0.28619100647006046
13,4,Chaz Bono,7.0,False,6.0,,7,Eliminated Week 6,0.28619100647006046
13,5,Chaz Bono,7.0,False,6.0,,7,Eliminated Week 6,0.28619100647006046
13,6,Chaz Bono,6.333333333333333,True,6.0,,7,Eliminated Week 6,0.28619100647006046
13,1,Nancy Grace,5.333333333333333,False,8.0,,5,Eliminated Week 8,0.25450487348450856
13,2,Nancy Grace,7.0,False,8.0,,5,Eliminated Week 8,0.25450487348450856
13,3,Nancy Grace,7.0,False,8.0,,5,Eliminated Week 8,0.25450487348450856
13,4,Nancy Grace,7.0,False,8.0,,5,Eliminated Week 8,0.25450487348450856
13,5,Nancy Grace,7.333333333333333,False,8.0,,5,Eliminated Week 8,0.25450487348450856
13,6,Nancy Grace,8.0,False,8.0,,5,Eliminated Week 8,0.25450487348450856
13,7,Nancy Grace,7.333333333333333,False,8.0,,5,Eliminated Week 8,0.25450487348450856
13,8,Nancy Grace,7.333333333333333,True,8.0,,5,Eliminated Week 8,0.25450487348450856
13,1,Rob Kardashian,5.333333333333333,False,10.0,2.0,2,2nd Place,0.1525018511885607
13,2,Rob Kardashian,7.0,False,10.0,2.0,2,2nd Place,0.1525018511885607
13,3,Rob Kardashian,8.0,False,10.0,2.0,2,2nd Place,0.1525018511885607
13,4,Rob Kardashian,8.0,False,10.0,2.0,2,2nd Place,0.1525018511885607
13,5,Rob Kardashian,8.333333333333334,False,10.0,2.0,2,2nd Place,0.1525018511885607
13,6,Rob Kardashian,7.333333333333333,False,10.0,2.0,2,2nd Place,0.1525018511885607
13,7,Rob Kardashian,8.5,False,10.0,2.0,2,2nd Place,0.1525018511885607
13,8,Rob Kardashian,8.5,False,10.0,2.0,2,2nd Place,0.1525018511885607
13,9,Rob Kardashian,10.833266666666667,False,10.0,2.0,2,2nd Place,0.1525018511885607
13,10,Rob Kardashian,9.4444,False,10.0,2.0,2,2nd Place,0.1525018511885607
14,1,William Levy,8.0,False,10.0,3.0,3,3rd Place,0.32033554918122914
14,2,William Levy,8.333333333333334,False,10.0,3.0,3,3rd Place,0.32033554918122914
14,3,William Levy,9.333333333333334,False,10.0,3.0,3,3rd Place,0.32033554918122914
14,4,William Levy,7.333333333333333,False,10.0,3.0,3,3rd Place,0.32033554918122914
14,5,William Levy,9.666666666666666,False,10.0,3.0,3,3rd Place,0.32033554918122914
14,6,William Levy,12.0,False,10.0,3.0,3,3rd Place,0.32033554918122914
14,7,William Levy,8.833333333333334,False,10.0,3.0,3,3rd Place,0.32033554918122914
14,8,William Levy,9.5,False,10.0,3.0,3,3rd Place,0.32033554918122914
14,9,William Levy,9.666666666666666,False,10.0,3.0,3,3rd Place,0.32033554918122914
14,10,William Levy,9.888866666666667,False,10.0,3.0,3,3rd Place,0.32033554918122914
14,1,Jack Wagner,7.666666666666667,False,3.0,,11,Eliminated Week 3,0.8602883460614461
14,2,Jack Wagner,7.0,False,3.0,,11,Eliminated Week 3,0.8602883460614461
14,3,Jack Wagner,8.0,True,3.0,,11,Eliminated Week 3,0.8602883460614461
14,1,Sherri Sheperd,7.666666666666667,False,4.0,,10,Eliminated Week 4,0.9961389383568338
14,2,Sherri Sheperd,7.666666666666667,False,4.0,,10,Eliminated Week 4,0.9961389383568338
14,3,Sherri Sheperd,8.0,False,4.0,,10,Eliminated Week 4,0.9961389383568338
14,4,Sherri Sheperd,7.0,True,4.0,,10,Eliminated Week 4,0.9961389383568338
14,1,Jaleel White,8.666666666666666,False,7.0,,7,Eliminated Week 7,0.6011299793694863
14,2,Jaleel White,7.333333333333333,False,7.0,,7,Eliminated Week 7,0.6011299793694863
14,3,Jaleel White,8.333333333333334,False,7.0,,7,Eliminated Week 7,0.6011299793694863
14,4,Jaleel White,7.333333333333333,False,7.0,,7,Eliminated Week 7,0.6011299793694863
14,5,Jaleel White,8.0,False,7.0,,7,Eliminated Week 7,0.6011299793694863
14,6,Jaleel White,12.333266666666667,False,7.0,,7,Eliminated Week 7,0.6011299793694863
14,7,Jaleel White,8.5,True,7.0,,7,Eliminated Week 7,0.6011299793694863
14,1,Roshon Fegan,7.666666666666667,False,8.0,,6,Eliminated Week 8,0.607682623063487
14,2,Roshon Fegan,8.666666666666666,False,8.0,,6,Eliminated Week 8,0.607682623063487
14,3,Roshon Fegan,8.333333333333334,False,8.0,,6,Eliminated Week 8,0.607682623063487
14,4,Roshon Fegan,8.666666666666666,False,8.0,,6,Eliminated Week 8,0.607682623063487
